07/10 03:38:29 PM | 
07/10 05:18:14 PM | Train: [  1/600] Step 071/071 Loss: 0.531 Recall: 0.833 FA: 5 F1: 0.816327
07/10 05:18:14 PM | [20  5  4 20]
07/10 05:18:14 PM | Train: [  1/600] Final Recall 84.8491% FA 1619 F1: 83.7822%
07/10 05:18:14 PM | [7458 1619 1386 7762]
07/10 05:18:14 PM | Valid: [  1/600] Step 000/061 Loss: 0.439 Recall: 0.583 FA: 24 F1: 0.451613
07/10 05:18:14 PM | [208  24  10  14]
07/10 05:18:17 PM | Valid: [  1/600] Final Recall 68.3884% FA 1195 F1: 32.9353%
07/10 05:18:17 PM | [5751 1195  153  331]
07/10 05:18:17 PM | Valid: Time Spent: 3.497988s
07/10 05:18:17 PM | [0.3293532338308458]
07/10 05:18:29 PM | Model size = 1.473 MB
07/10 05:18:29 PM | Epoch 0 LR 0.05
07/10 05:18:31 PM | Train: [  1/600] Step 000/071 Loss: 0.965 Recall: 0.454 FA: 56 F1: 0.471616
07/10 05:18:31 PM | [81 56 65 54]
07/10 05:18:49 PM | Train: [  1/600] Step 050/071 Loss: 0.552 Recall: 0.939 FA: 23 F1: 0.888087
07/10 05:18:49 PM | [102  23   8 123]
07/10 05:18:57 PM | Train: [  1/600] Step 071/071 Loss: 0.516 Recall: 0.957 FA: 5 F1: 0.880000
07/10 05:18:57 PM | [21  5  1 22]
07/10 05:18:57 PM | Train: [  1/600] Final Recall 84.4313% FA 1586 F1: 83.6952%
07/10 05:18:57 PM | [7486 1586 1425 7728]
07/10 05:18:58 PM | Valid: [  1/600] Step 000/061 Loss: 0.516 Recall: 0.824 FA: 59 F1: 0.311111
07/10 05:18:58 PM | [180  59   3  14]
07/10 05:19:03 PM | Valid: [  1/600] Final Recall 83.1643% FA 1524 F1: 33.7866%
07/10 05:19:03 PM | [5663 1524   83  410]
07/10 05:19:03 PM | Valid: Time Spent: 5.817064s
07/10 05:19:03 PM | [0.33786567779151216]
07/10 05:19:26 PM | Model size = 1.408 MB
07/10 05:19:26 PM | Epoch 0 LR 0.05
07/10 05:19:28 PM | Train: [  1/600] Step 000/071 Loss: 1.049 Recall: 0.395 FA: 87 F1: 0.382022
07/10 05:19:28 PM | [40 87 78 51]
07/10 05:19:45 PM | Train: [  1/600] Step 050/071 Loss: 0.556 Recall: 0.886 FA: 8 F1: 0.910506
07/10 05:19:45 PM | [116   8  15 117]
07/10 05:19:53 PM | Train: [  1/600] Step 071/071 Loss: 0.512 Recall: 1.000 FA: 3 F1: 0.941176
07/10 05:19:53 PM | [22  3  0 24]
07/10 05:19:53 PM | Train: [  1/600] Final Recall 85.0860% FA 1532 F1: 84.3423%
07/10 05:19:53 PM | [7507 1532 1370 7816]
07/10 05:19:53 PM | Valid: [  1/600] Step 000/061 Loss: 0.458 Recall: 0.789 FA: 32 F1: 0.454545
07/10 05:19:53 PM | [205  32   4  15]
07/10 05:19:58 PM | Valid: [  1/600] Final Recall 65.3689% FA 1033 F1: 34.6739%
07/10 05:19:58 PM | [6159 1033  169  319]
07/10 05:19:58 PM | Valid: Time Spent: 4.311366s
07/10 05:19:58 PM | [0.34673913043478266]
07/10 05:20:10 PM | Model size = 1.575 MB
07/10 05:20:10 PM | Epoch 0 LR 0.05
07/10 05:20:12 PM | Train: [  1/600] Step 000/071 Loss: 0.952 Recall: 0.678 FA: 51 F1: 0.645669
07/10 05:20:12 PM | [84 51 39 82]
07/10 05:20:34 PM | Train: [  1/600] Step 050/071 Loss: 0.525 Recall: 0.909 FA: 13 F1: 0.905660
07/10 05:20:34 PM | [111  13  12 120]
07/10 05:20:43 PM | Train: [  1/600] Step 071/071 Loss: 0.478 Recall: 1.000 FA: 6 F1: 0.880000
07/10 05:20:43 PM | [21  6  0 22]
07/10 05:20:43 PM | Train: [  1/600] Final Recall 86.6314% FA 1449 F1: 85.5248%
07/10 05:20:43 PM | [7695 1449 1214 7867]
07/10 05:20:44 PM | Valid: [  1/600] Step 000/061 Loss: 0.561 Recall: 0.737 FA: 84 F1: 0.239316
07/10 05:20:44 PM | [153  84   5  14]
07/10 05:20:50 PM | Valid: [  1/600] Final Recall 67.2340% FA 2189 F1: 21.2437%
07/10 05:20:50 PM | [4771 2189  154  316]
07/10 05:20:50 PM | Valid: Time Spent: 6.287702s
07/10 05:20:50 PM | [0.21243697478991597]
07/10 05:21:05 PM | Model size = 1.617 MB
07/10 05:21:05 PM | Epoch 0 LR 0.05
07/10 05:21:07 PM | Train: [  1/600] Step 000/071 Loss: 0.947 Recall: 0.610 FA: 52 F1: 0.600000
07/10 05:21:07 PM | [81 52 48 75]
07/10 05:21:32 PM | Train: [  1/600] Step 050/071 Loss: 0.539 Recall: 0.850 FA: 16 F1: 0.857143
07/10 05:21:32 PM | [120  16  18 102]
07/10 05:21:41 PM | Train: [  1/600] Step 071/071 Loss: 0.494 Recall: 0.960 FA: 1 F1: 0.960000
07/10 05:21:41 PM | [23  1  1 24]
07/10 05:21:41 PM | Train: [  1/600] Final Recall 86.4699% FA 1502 F1: 85.2402%
07/10 05:21:41 PM | [7573 1502 1238 7912]
07/10 05:21:42 PM | Valid: [  1/600] Step 000/061 Loss: 0.976 Recall: 0.706 FA: 40 F1: 0.347826
07/10 05:21:42 PM | [199  40   5  12]
07/10 05:21:47 PM | Valid: [  1/600] Final Recall 80.9524% FA 1081 F1: 40.9433%
07/10 05:21:47 PM | [6095 1081   96  408]
07/10 05:21:47 PM | Valid: Time Spent: 5.148208s
07/10 05:21:47 PM | [0.4094330155544406]
07/10 05:21:57 PM | Model size = 1.604 MB
07/10 05:21:57 PM | Epoch 0 LR 0.05
07/10 05:21:58 PM | Train: [  1/600] Step 000/071 Loss: 0.907 Recall: 0.648 FA: 33 F1: 0.675214
07/10 05:21:58 PM | [101  33  43  79]
07/10 05:22:21 PM | Train: [  1/600] Step 050/071 Loss: 0.513 Recall: 0.930 FA: 28 F1: 0.866426
07/10 05:22:21 PM | [ 99  28   9 120]
07/10 05:22:30 PM | Train: [  1/600] Step 071/071 Loss: 0.484 Recall: 0.913 FA: 2 F1: 0.913043
07/10 05:22:30 PM | [24  2  2 21]
07/10 05:22:30 PM | Train: [  1/600] Final Recall 85.9872% FA 1474 F1: 85.1416%
07/10 05:22:30 PM | [7538 1474 1291 7922]
07/10 05:22:30 PM | Valid: [  1/600] Step 000/061 Loss: 1.127 Recall: 0.900 FA: 77 F1: 0.187500
07/10 05:22:30 PM | [169  77   1   9]
07/10 05:22:35 PM | Valid: [  1/600] Final Recall 92.6471% FA 2175 F1: 28.5252%
07/10 05:22:35 PM | [4779 2175   35  441]
07/10 05:22:35 PM | Valid: Time Spent: 5.676270s
07/10 05:22:35 PM | [0.2852522639068564]
07/10 05:22:48 PM | Model size = 1.508 MB
07/10 05:22:48 PM | Epoch 0 LR 0.05
07/10 05:22:50 PM | Train: [  1/600] Step 000/071 Loss: 1.001 Recall: 0.500 FA: 58 F1: 0.500000
07/10 05:22:50 PM | [82 58 58 58]
07/10 05:23:10 PM | Train: [  1/600] Step 050/071 Loss: 0.539 Recall: 0.969 FA: 22 F1: 0.905797
07/10 05:23:10 PM | [105  22   4 125]
07/10 05:23:18 PM | Train: [  1/600] Step 071/071 Loss: 0.502 Recall: 0.750 FA: 3 F1: 0.807692
07/10 05:23:18 PM | [18  3  7 21]
07/10 05:23:18 PM | Train: [  1/600] Final Recall 85.8557% FA 1628 F1: 84.2708%
07/10 05:23:18 PM | [7505 1628 1286 7806]
07/10 05:23:18 PM | Valid: [  1/600] Step 000/061 Loss: 0.294 Recall: 0.048 FA: 1 F1: 0.086957
07/10 05:23:18 PM | [234   1  20   1]
07/10 05:23:22 PM | Valid: [  1/600] Final Recall 2.0450% FA 3 F1: 3.9841%
07/10 05:23:22 PM | [7188    3  479   10]
07/10 05:23:22 PM | Valid: Time Spent: 4.032123s
07/10 05:23:22 PM | [0.03984063745019921]
07/10 05:23:36 PM | Model size = 1.219 MB
07/10 05:23:36 PM | Epoch 0 LR 0.05
07/10 05:23:37 PM | Train: [  1/600] Step 000/071 Loss: 1.085 Recall: 0.496 FA: 73 F1: 0.491103
07/10 05:23:37 PM | [44 73 70 69]
07/10 05:23:54 PM | Train: [  1/600] Step 050/071 Loss: 0.598 Recall: 0.956 FA: 23 F1: 0.898955
07/10 05:23:54 PM | [ 98  23   6 129]
07/10 05:24:00 PM | Train: [  1/600] Step 071/071 Loss: 0.552 Recall: 0.880 FA: 6 F1: 0.830189
07/10 05:24:00 PM | [18  6  3 22]
07/10 05:24:01 PM | Train: [  1/600] Final Recall 85.3754% FA 1671 F1: 83.8830%
07/10 05:24:01 PM | [7364 1671 1344 7846]
07/10 05:24:01 PM | Valid: [  1/600] Step 000/061 Loss: 0.715 Recall: 1.000 FA: 79 F1: 0.261682
07/10 05:24:01 PM | [163  79   0  14]
07/10 05:24:06 PM | Valid: [  1/600] Final Recall 96.3283% FA 2350 F1: 27.3704%
07/10 05:24:06 PM | [4617 2350   17  446]
07/10 05:24:06 PM | Valid: Time Spent: 5.235131s
07/10 05:24:06 PM | [0.2737035900583001]
07/10 05:24:19 PM | Model size = 1.548 MB
07/10 05:24:19 PM | Epoch 0 LR 0.05
07/10 05:24:21 PM | Train: [  1/600] Step 000/071 Loss: 1.006 Recall: 0.508 FA: 71 F1: 0.494382
07/10 05:24:21 PM | [55 71 64 66]
07/10 05:24:44 PM | Train: [  1/600] Step 050/071 Loss: 0.560 Recall: 0.890 FA: 8 F1: 0.911290
07/10 05:24:44 PM | [121   8  14 113]
07/10 05:24:53 PM | Train: [  1/600] Step 071/071 Loss: 0.515 Recall: 0.870 FA: 6 F1: 0.816327
07/10 05:24:53 PM | [20  6  3 20]
07/10 05:24:53 PM | Train: [  1/600] Final Recall 84.9939% FA 1558 F1: 84.0597%
07/10 05:24:53 PM | [7624 1558 1357 7686]
07/10 05:24:53 PM | Valid: [  1/600] Step 000/061 Loss: 0.319 Recall: 0.857 FA: 26 F1: 0.553846
07/10 05:24:53 PM | [209  26   3  18]
07/10 05:24:58 PM | Valid: [  1/600] Final Recall 76.1616% FA 823 F1: 44.4838%
07/10 05:24:58 PM | [6362  823  118  377]
07/10 05:24:58 PM | Valid: Time Spent: 4.862871s
07/10 05:24:58 PM | [0.44483775811209436]
07/10 05:25:11 PM | Model size = 1.459 MB
07/10 05:25:11 PM | Epoch 0 LR 0.05
07/10 05:25:12 PM | Train: [  1/600] Step 000/071 Loss: 1.048 Recall: 0.383 FA: 102 F1: 0.351254
07/10 05:25:12 PM | [ 26 102  79  49]
07/10 05:25:32 PM | Train: [  1/600] Step 050/071 Loss: 0.545 Recall: 0.888 FA: 11 F1: 0.898785
07/10 05:25:32 PM | [120  11  14 111]
07/10 05:25:39 PM | Train: [  1/600] Step 071/071 Loss: 0.498 Recall: 0.920 FA: 2 F1: 0.920000
07/10 05:25:39 PM | [22  2  2 23]
07/10 05:25:40 PM | Train: [  1/600] Final Recall 85.6563% FA 1481 F1: 84.8462%
07/10 05:25:40 PM | [7632 1481 1307 7805]
07/10 05:25:40 PM | Valid: [  1/600] Step 000/061 Loss: 0.233 Recall: 0.211 FA: 13 F1: 0.222222
07/10 05:25:40 PM | [224  13  15   4]
07/10 05:25:45 PM | Valid: [  1/600] Final Recall 13.3733% FA 268 F1: 16.0287%
07/10 05:25:45 PM | [6661  268  434   67]
07/10 05:25:45 PM | Valid: Time Spent: 5.665979s
07/10 05:25:45 PM | [0.16028708133971292]
07/10 05:25:50 PM | Model size = 1.344 MB
07/10 05:25:50 PM | Epoch 0 LR 0.05
07/10 05:25:52 PM | Train: [  1/600] Step 000/071 Loss: 0.959 Recall: 0.529 FA: 36 F1: 0.590164
07/10 05:25:52 PM | [84 36 64 72]
07/10 05:26:11 PM | Train: [  1/600] Step 050/071 Loss: 0.566 Recall: 0.795 FA: 23 F1: 0.801653
07/10 05:26:11 PM | [111  23  25  97]
07/10 05:26:20 PM | Train: [  1/600] Step 071/071 Loss: 0.548 Recall: 0.885 FA: 3 F1: 0.884615
07/10 05:26:20 PM | [20  3  3 23]
07/10 05:26:20 PM | Train: [  1/600] Final Recall 84.8842% FA 1584 F1: 83.8991%
07/10 05:26:20 PM | [7571 1584 1371 7699]
07/10 05:26:20 PM | Valid: [  1/600] Step 000/061 Loss: 0.215 Recall: 0.727 FA: 16 F1: 0.592593
07/10 05:26:20 PM | [218  16   6  16]
07/10 05:26:24 PM | Valid: [  1/600] Final Recall 71.0240% FA 781 F1: 41.6347%
07/10 05:26:24 PM | [6440  781  133  326]
07/10 05:26:24 PM | Valid: Time Spent: 4.235625s
07/10 05:26:24 PM | [0.41634738186462333]
07/10 05:26:29 PM | Model size = 1.273 MB
07/10 05:26:29 PM | Epoch 0 LR 0.05
07/10 05:26:31 PM | Train: [  1/600] Step 000/071 Loss: 1.159 Recall: 0.381 FA: 47 F1: 0.434389
07/10 05:26:31 PM | [83 47 78 48]
07/10 05:26:48 PM | Train: [  1/600] Step 050/071 Loss: 0.521 Recall: 0.942 FA: 28 F1: 0.866920
07/10 05:26:48 PM | [107  28   7 114]
07/10 05:26:55 PM | Train: [  1/600] Step 071/071 Loss: 0.476 Recall: 0.750 FA: 1 F1: 0.840000
07/10 05:26:55 PM | [20  1  7 21]
07/10 05:26:55 PM | Train: [  1/600] Final Recall 87.1159% FA 1514 F1: 85.5204%
07/10 05:26:55 PM | [7599 1514 1174 7938]
07/10 05:26:56 PM | Valid: [  1/600] Step 000/061 Loss: 0.554 Recall: 0.920 FA: 58 F1: 0.433962
07/10 05:26:56 PM | [173  58   2  23]
07/10 05:27:00 PM | Valid: [  1/600] Final Recall 84.0249% FA 1659 F1: 31.8146%
07/10 05:27:00 PM | [5289 1659   77  405]
07/10 05:27:00 PM | Valid: Time Spent: 4.985403s
07/10 05:27:00 PM | [0.31814611154752553]
07/10 05:27:16 PM | Model size = 1.440 MB
07/10 05:27:16 PM | Epoch 0 LR 0.05
07/10 05:27:17 PM | Train: [  1/600] Step 000/071 Loss: 1.008 Recall: 0.617 FA: 87 F1: 0.520147
07/10 05:27:17 PM | [54 87 44 71]
07/10 05:27:35 PM | Train: [  1/600] Step 050/071 Loss: 0.555 Recall: 0.884 FA: 10 F1: 0.905923
07/10 05:27:35 PM | [ 99  10  17 130]
07/10 05:27:42 PM | Train: [  1/600] Step 071/071 Loss: 0.525 Recall: 0.957 FA: 1 F1: 0.956522
07/10 05:27:42 PM | [25  1  1 22]
07/10 05:27:42 PM | Train: [  1/600] Final Recall 84.8101% FA 1671 F1: 83.4733%
07/10 05:27:42 PM | [7469 1671 1380 7705]
07/10 05:27:42 PM | Valid: [  1/600] Step 000/061 Loss: 0.399 Recall: 0.800 FA: 48 F1: 0.320000
07/10 05:27:42 PM | [193  48   3  12]
07/10 05:27:46 PM | Valid: [  1/600] Final Recall 79.3939% FA 1319 F1: 35.6140%
07/10 05:27:46 PM | [5866 1319  102  393]
07/10 05:27:46 PM | Valid: Time Spent: 4.417940s
07/10 05:27:46 PM | [0.3561395559583145]
07/10 05:27:59 PM | Model size = 1.351 MB
07/10 05:27:59 PM | Epoch 0 LR 0.05
07/10 05:28:00 PM | Train: [  1/600] Step 000/071 Loss: 1.304 Recall: 0.380 FA: 87 F1: 0.369811
07/10 05:28:00 PM | [40 87 80 49]
07/10 05:28:18 PM | Train: [  1/600] Step 050/071 Loss: 0.617 Recall: 0.878 FA: 9 F1: 0.901961
07/10 05:28:18 PM | [116   9  16 115]
07/10 05:28:25 PM | Train: [  1/600] Step 071/071 Loss: 0.560 Recall: 0.808 FA: 1 F1: 0.875000
07/10 05:28:25 PM | [22  1  5 21]
07/10 05:28:25 PM | Train: [  1/600] Final Recall 83.9040% FA 1538 F1: 83.5544%
07/10 05:28:25 PM | [7604 1538 1462 7621]
07/10 05:28:26 PM | Valid: [  1/600] Step 000/061 Loss: 0.675 Recall: 1.000 FA: 62 F1: 0.380000
07/10 05:28:26 PM | [175  62   0  19]
07/10 05:28:31 PM | Valid: [  1/600] Final Recall 95.9184% FA 1892 F1: 32.9593%
07/10 05:28:31 PM | [5048 1892   20  470]
07/10 05:28:31 PM | Valid: Time Spent: 5.086494s
07/10 05:28:31 PM | [0.32959326788218796]
07/10 05:28:45 PM | Model size = 1.419 MB
07/10 05:28:45 PM | Epoch 0 LR 0.05
07/10 05:28:47 PM | Train: [  1/600] Step 000/071 Loss: 0.987 Recall: 0.527 FA: 34 F1: 0.589744
07/10 05:28:47 PM | [91 34 62 69]
07/10 05:29:05 PM | Train: [  1/600] Step 050/071 Loss: 0.571 Recall: 0.836 FA: 8 F1: 0.881890
07/10 05:29:05 PM | [114   8  22 112]
07/10 05:29:12 PM | Train: [  1/600] Step 071/071 Loss: 0.530 Recall: 0.950 FA: 6 F1: 0.844444
07/10 05:29:12 PM | [23  6  1 19]
07/10 05:29:12 PM | Train: [  1/600] Final Recall 84.2321% FA 1514 F1: 83.7997%
07/10 05:29:12 PM | [7699 1514 1421 7591]
07/10 05:29:12 PM | Valid: [  1/600] Step 000/061 Loss: 0.359 Recall: 0.643 FA: 12 F1: 0.514286
07/10 05:29:12 PM | [230  12   5   9]
07/10 05:29:16 PM | Valid: [  1/600] Final Recall 62.3158% FA 582 F1: 43.7546%
07/10 05:29:16 PM | [6623  582  179  296]
07/10 05:29:16 PM | Valid: Time Spent: 4.005167s
07/10 05:29:16 PM | [0.4375461936437546]
07/10 05:29:30 PM | Model size = 1.359 MB
07/10 05:29:30 PM | Epoch 0 LR 0.05
07/10 05:29:31 PM | Train: [  1/600] Step 000/071 Loss: 1.039 Recall: 0.328 FA: 89 F1: 0.315789
07/10 05:29:31 PM | [48 89 80 39]
07/10 05:29:49 PM | Train: [  1/600] Step 050/071 Loss: 0.541 Recall: 0.916 FA: 14 F1: 0.900826
07/10 05:29:49 PM | [123  14  10 109]
07/10 05:29:56 PM | Train: [  1/600] Step 071/071 Loss: 0.503 Recall: 0.774 FA: 1 F1: 0.857143
07/10 05:29:56 PM | [17  1  7 24]
07/10 05:29:56 PM | Train: [  1/600] Final Recall 84.4270% FA 1536 F1: 83.8537%
07/10 05:29:56 PM | [7622 1536 1412 7655]
07/10 05:29:57 PM | Valid: [  1/600] Step 000/061 Loss: 0.805 Recall: 0.895 FA: 98 F1: 0.253731
07/10 05:29:57 PM | [139  98   2  17]
07/10 05:30:02 PM | Valid: [  1/600] Final Recall 95.5645% FA 2547 F1: 26.9548%
07/10 05:30:02 PM | [4387 2547   22  474]
07/10 05:30:02 PM | Valid: Time Spent: 5.367660s
07/10 05:30:02 PM | [0.2695479101506966]
07/10 05:30:29 PM | Model size = 1.399 MB
07/10 05:30:29 PM | Epoch 0 LR 0.05
07/10 05:30:31 PM | Train: [  1/600] Step 000/071 Loss: 0.989 Recall: 0.504 FA: 60 F1: 0.497854
07/10 05:30:31 PM | [81 60 57 58]
07/10 05:30:50 PM | Train: [  1/600] Step 050/071 Loss: 0.514 Recall: 0.924 FA: 17 F1: 0.899628
07/10 05:30:50 PM | [108  17  10 121]
07/10 05:30:57 PM | Train: [  1/600] Step 071/071 Loss: 0.471 Recall: 0.952 FA: 3 F1: 0.909091
07/10 05:30:57 PM | [25  3  1 20]
07/10 05:30:57 PM | Train: [  1/600] Final Recall 87.3113% FA 1498 F1: 85.7266%
07/10 05:30:57 PM | [7585 1498 1160 7982]
07/10 05:30:57 PM | Valid: [  1/600] Step 000/061 Loss: 0.324 Recall: 0.625 FA: 27 F1: 0.377358
07/10 05:30:57 PM | [213  27   6  10]
07/10 05:31:01 PM | Valid: [  1/600] Final Recall 73.7271% FA 980 F1: 39.4981%
07/10 05:31:01 PM | [6209  980  129  362]
07/10 05:31:01 PM | Valid: Time Spent: 3.995175s
07/10 05:31:01 PM | [0.3949809056192035]
07/10 05:31:15 PM | Model size = 1.590 MB
07/10 05:31:15 PM | Epoch 0 LR 0.05
07/10 05:31:16 PM | Train: [  1/600] Step 000/071 Loss: 0.993 Recall: 0.403 FA: 44 F1: 0.468619
07/10 05:31:16 PM | [73 44 83 56]
07/10 05:31:39 PM | Train: [  1/600] Step 050/071 Loss: 0.540 Recall: 0.924 FA: 30 F1: 0.858156
07/10 05:31:39 PM | [ 95  30  10 121]
07/10 05:31:49 PM | Train: [  1/600] Step 071/071 Loss: 0.498 Recall: 0.952 FA: 5 F1: 0.869565
07/10 05:31:49 PM | [23  5  1 20]
07/10 05:31:49 PM | Train: [  1/600] Final Recall 85.7483% FA 1548 F1: 84.6845%
07/10 05:31:49 PM | [7443 1548 1316 7918]
07/10 05:31:49 PM | Valid: [  1/600] Step 000/061 Loss: 0.597 Recall: 0.875 FA: 42 F1: 0.388889
07/10 05:31:49 PM | [198  42   2  14]
07/10 05:31:55 PM | Valid: [  1/600] Final Recall 79.0043% FA 1076 F1: 38.3605%
07/10 05:31:55 PM | [5892 1076   97  365]
07/10 05:31:55 PM | Valid: Time Spent: 6.086565s
07/10 05:31:55 PM | [0.3836048344718865]
07/10 05:32:10 PM | Model size = 1.479 MB
07/10 05:32:10 PM | Epoch 0 LR 0.05
07/10 05:32:11 PM | Train: [  1/600] Step 000/071 Loss: 1.051 Recall: 0.412 FA: 88 F1: 0.395604
07/10 05:32:11 PM | [37 88 77 54]
07/10 05:32:32 PM | Train: [  1/600] Step 050/071 Loss: 0.567 Recall: 0.820 FA: 22 F1: 0.819672
07/10 05:32:32 PM | [112  22  22 100]
07/10 05:32:40 PM | Train: [  1/600] Step 071/071 Loss: 0.525 Recall: 0.958 FA: 3 F1: 0.920000
07/10 05:32:40 PM | [22  3  1 23]
07/10 05:32:40 PM | Train: [  1/600] Final Recall 85.4771% FA 1687 F1: 83.7391%
07/10 05:32:40 PM | [7504 1687 1312 7722]
07/10 05:32:40 PM | Valid: [  1/600] Step 000/061 Loss: 0.901 Recall: 0.875 FA: 73 F1: 0.159091
07/10 05:32:40 PM | [175  73   1   7]
07/10 05:32:44 PM | Valid: [  1/600] Final Recall 95.2381% FA 2200 F1: 30.1508%
07/10 05:32:44 PM | [4976 2200   24  480]
07/10 05:32:44 PM | Valid: Time Spent: 4.564787s
07/10 05:32:44 PM | [0.30150753768844213]
07/10 05:32:58 PM | Model size = 1.433 MB
07/10 05:32:58 PM | Epoch 0 LR 0.05
07/10 05:33:00 PM | Train: [  1/600] Step 000/071 Loss: 1.214 Recall: 0.412 FA: 93 F1: 0.375479
07/10 05:33:00 PM | [44 93 70 49]
07/10 05:33:18 PM | Train: [  1/600] Step 050/071 Loss: 0.586 Recall: 0.872 FA: 19 F1: 0.865672
07/10 05:33:18 PM | [104  19  17 116]
07/10 05:33:24 PM | Train: [  1/600] Step 071/071 Loss: 0.540 Recall: 1.000 FA: 5 F1: 0.912281
07/10 05:33:24 PM | [18  5  0 26]
07/10 05:33:25 PM | Train: [  1/600] Final Recall 84.8165% FA 1743 F1: 83.2345%
07/10 05:33:25 PM | [7301 1743 1394 7787]
07/10 05:33:25 PM | Valid: [  1/600] Step 000/061 Loss: 0.169 Recall: 0.389 FA: 9 F1: 0.411765
07/10 05:33:25 PM | [229   9  11   7]
07/10 05:33:29 PM | Valid: [  1/600] Final Recall 22.2680% FA 228 F1: 26.3094%
07/10 05:33:29 PM | [6717  228  377  108]
07/10 05:33:29 PM | Valid: Time Spent: 4.800247s
07/10 05:33:29 PM | [0.2630937880633374]
07/10 05:33:43 PM | Model size = 1.627 MB
07/10 05:33:43 PM | Epoch 0 LR 0.05
07/10 05:33:44 PM | Train: [  1/600] Step 000/071 Loss: 1.026 Recall: 0.394 FA: 40 F1: 0.464286
07/10 05:33:44 PM | [84 40 80 52]
07/10 05:34:06 PM | Train: [  1/600] Step 050/071 Loss: 0.545 Recall: 0.899 FA: 12 F1: 0.905797
07/10 05:34:06 PM | [105  12  14 125]
07/10 05:34:15 PM | Train: [  1/600] Step 071/071 Loss: 0.501 Recall: 0.905 FA: 4 F1: 0.863636
07/10 05:34:15 PM | [24  4  2 19]
07/10 05:34:15 PM | Train: [  1/600] Final Recall 85.8281% FA 1529 F1: 84.7593%
07/10 05:34:15 PM | [7537 1529 1298 7861]
07/10 05:34:15 PM | Valid: [  1/600] Step 000/061 Loss: 0.674 Recall: 0.944 FA: 77 F1: 0.303571
07/10 05:34:15 PM | [161  77   1  17]
07/10 05:34:20 PM | Valid: [  1/600] Final Recall 92.3567% FA 2510 F1: 25.4684%
07/10 05:34:20 PM | [4699 2510   36  435]
07/10 05:34:20 PM | Valid: Time Spent: 4.921597s
07/10 05:34:20 PM | [0.2546838407494146]
07/10 05:34:40 PM | Model size = 1.315 MB
07/10 05:34:40 PM | Epoch 0 LR 0.05
07/10 05:34:42 PM | Train: [  1/600] Step 000/071 Loss: 1.063 Recall: 0.353 FA: 67 F1: 0.380567
07/10 05:34:42 PM | [56 67 86 47]
07/10 05:35:00 PM | Train: [  1/600] Step 050/071 Loss: 0.611 Recall: 0.873 FA: 10 F1: 0.896552
07/10 05:35:00 PM | [112  10  17 117]
07/10 05:35:07 PM | Train: [  1/600] Step 071/071 Loss: 0.555 Recall: 0.724 FA: 1 F1: 0.823529
07/10 05:35:07 PM | [19  1  8 21]
07/10 05:35:08 PM | Train: [  1/600] Final Recall 83.7222% FA 1621 F1: 83.1077%
07/10 05:35:08 PM | [7475 1621 1486 7643]
07/10 05:35:08 PM | Valid: [  1/600] Step 000/061 Loss: 0.203 Recall: 0.059 FA: 0 F1: 0.111111
07/10 05:35:08 PM | [239   0  16   1]
07/10 05:35:13 PM | Valid: [  1/600] Final Recall 3.4413% FA 20 F1: 6.4030%
07/10 05:35:13 PM | [6916   20  477   17]
07/10 05:35:13 PM | Valid: Time Spent: 5.526676s
07/10 05:35:13 PM | [0.064030131826742]
07/10 05:35:23 PM | Model size = 1.430 MB
07/10 05:35:23 PM | Epoch 0 LR 0.05
07/10 05:35:25 PM | Train: [  1/600] Step 000/071 Loss: 1.006 Recall: 0.600 FA: 91 F1: 0.515464
07/10 05:35:25 PM | [40 91 50 75]
07/10 05:35:45 PM | Train: [  1/600] Step 050/071 Loss: 0.555 Recall: 0.923 FA: 32 F1: 0.840467
07/10 05:35:45 PM | [107  32   9 108]
07/10 05:35:52 PM | Train: [  1/600] Step 071/071 Loss: 0.511 Recall: 0.857 FA: 3 F1: 0.872727
07/10 05:35:52 PM | [18  3  4 24]
07/10 05:35:53 PM | Train: [  1/600] Final Recall 85.4710% FA 1625 F1: 84.0263%
07/10 05:35:53 PM | [7556 1625 1314 7730]
07/10 05:35:53 PM | Valid: [  1/600] Step 000/061 Loss: 0.353 Recall: 0.714 FA: 54 F1: 0.256410
07/10 05:35:53 PM | [188  54   4  10]
07/10 05:35:58 PM | Valid: [  1/600] Final Recall 84.1141% FA 1458 F1: 34.9704%
07/10 05:35:58 PM | [5731 1458   78  413]
07/10 05:35:58 PM | Valid: Time Spent: 4.984026s
07/10 05:35:58 PM | [0.34970364098221846]
07/10 05:36:08 PM | Model size = 1.299 MB
07/10 05:36:08 PM | Epoch 0 LR 0.05
07/10 05:36:10 PM | Train: [  1/600] Step 000/071 Loss: 1.191 Recall: 0.373 FA: 101 F1: 0.343066
07/10 05:36:10 PM | [ 29 101  79  47]
07/10 05:36:29 PM | Train: [  1/600] Step 050/071 Loss: 0.554 Recall: 0.910 FA: 14 F1: 0.902985
07/10 05:36:29 PM | [109  14  12 121]
07/10 05:36:37 PM | Train: [  1/600] Step 071/071 Loss: 0.510 Recall: 0.846 FA: 0 F1: 0.916667
07/10 05:36:37 PM | [23  0  4 22]
07/10 05:36:37 PM | Train: [  1/600] Final Recall 85.7111% FA 1520 F1: 84.6112%
07/10 05:36:37 PM | [7705 1520 1286 7714]
07/10 05:36:37 PM | Valid: [  1/600] Step 000/061 Loss: 0.185 Recall: 0.429 FA: 9 F1: 0.413793
