07/10 01:03:24 PM | 
07/10 02:36:45 PM | Valid: Time Spent: 5.362722s
07/10 02:36:45 PM | [0.38782608695652177]
07/10 02:36:53 PM | Model size = 1.367 MB
07/10 02:36:53 PM | Epoch 0 LR 0.05
07/10 02:36:54 PM | Train: [  1/600] Step 000/071 Loss: 1.014 Recall: 0.504 FA: 48 F1: 0.530435
07/10 02:36:54 PM | [87 48 60 61]
07/10 02:37:12 PM | Train: [  1/600] Step 050/071 Loss: 0.661 Recall: 0.835 FA: 13 F1: 0.861789
07/10 02:37:12 PM | [116  13  21 106]
07/10 02:37:19 PM | Train: [  1/600] Step 071/071 Loss: 0.615 Recall: 0.808 FA: 1 F1: 0.875000
07/10 02:37:19 PM | [22  1  5 21]
07/10 02:37:19 PM | Train: [  1/600] Final Recall 83.1777% FA 1740 F1: 82.2334%
07/10 02:37:19 PM | [7384 1740 1531 7570]
07/10 02:37:19 PM | Valid: [  1/600] Step 000/061 Loss: 0.348 Recall: 0.000 FA: 7 F1: 0.000000
07/10 02:37:19 PM | [237   7  12   0]
07/10 02:37:23 PM | Valid: [  1/600] Final Recall 3.4694% FA 107 F1: 5.5375%
07/10 02:37:23 PM | [7083  107  473   17]
07/10 02:37:23 PM | Valid: Time Spent: 3.707587s
07/10 02:37:23 PM | [0.05537459283387622]
07/10 02:37:31 PM | Model size = 1.478 MB
07/10 02:37:31 PM | Epoch 0 LR 0.05
07/10 02:37:32 PM | Train: [  1/600] Step 000/071 Loss: 1.033 Recall: 0.377 FA: 79 F1: 0.379845
07/10 02:37:32 PM | [47 79 81 49]
07/10 02:37:51 PM | Train: [  1/600] Step 050/071 Loss: 0.516 Recall: 0.919 FA: 19 F1: 0.892086
07/10 02:37:51 PM | [102  19  11 124]
07/10 02:37:59 PM | Train: [  1/600] Step 071/071 Loss: 0.480 Recall: 0.875 FA: 8 F1: 0.792453
07/10 02:37:59 PM | [17  8  3 21]
07/10 02:37:59 PM | Train: [  1/600] Final Recall 86.3343% FA 1445 F1: 85.4238%
07/10 02:37:59 PM | [7633 1445 1250 7897]
07/10 02:37:59 PM | Valid: [  1/600] Step 000/061 Loss: 0.555 Recall: 0.833 FA: 50 F1: 0.277778
07/10 02:37:59 PM | [194  50   2  10]
07/10 02:38:04 PM | Valid: [  1/600] Final Recall 72.3270% FA 1360 F1: 31.6224%
07/10 02:38:04 PM | [5593 1360  132  345]
07/10 02:38:04 PM | Valid: Time Spent: 5.271946s
07/10 02:38:04 PM | [0.3162236480293309]
07/10 02:38:13 PM | Model size = 1.618 MB
07/10 02:38:13 PM | Epoch 0 LR 0.05
07/10 02:38:14 PM | Train: [  1/600] Step 000/071 Loss: 1.026 Recall: 0.434 FA: 47 F1: 0.482759
07/10 02:38:14 PM | [80 47 73 56]
07/10 02:38:37 PM | Train: [  1/600] Step 050/071 Loss: 0.554 Recall: 0.905 FA: 11 F1: 0.908367
07/10 02:38:37 PM | [119  11  12 114]
07/10 02:38:47 PM | Train: [  1/600] Step 071/071 Loss: 0.507 Recall: 0.857 FA: 7 F1: 0.813559
07/10 02:38:47 PM | [14  7  4 24]
07/10 02:38:47 PM | Train: [  1/600] Final Recall 86.0249% FA 1601 F1: 84.5377%
07/10 02:38:47 PM | [7472 1601 1279 7873]
07/10 02:38:47 PM | Valid: [  1/600] Step 000/061 Loss: 0.217 Recall: 0.533 FA: 25 F1: 0.333333
07/10 02:38:47 PM | [216  25   7   8]
07/10 02:38:52 PM | Valid: [  1/600] Final Recall 55.6250% FA 571 F1: 40.5159%
07/10 02:38:52 PM | [6629  571  213  267]
07/10 02:38:52 PM | Valid: Time Spent: 5.532023s
07/10 02:38:52 PM | [0.40515933232169954]
07/10 02:39:01 PM | Model size = 1.581 MB
07/10 02:39:01 PM | Epoch 0 LR 0.05
07/10 02:39:02 PM | Train: [  1/600] Step 000/071 Loss: 1.030 Recall: 0.394 FA: 77 F1: 0.393701
07/10 02:39:02 PM | [52 77 77 50]
07/10 02:39:25 PM | Train: [  1/600] Step 050/071 Loss: 0.555 Recall: 0.822 FA: 12 F1: 0.858300
07/10 02:39:25 PM | [115  12  23 106]
07/10 02:39:34 PM | Train: [  1/600] Step 071/071 Loss: 0.517 Recall: 0.862 FA: 5 F1: 0.847458
07/10 02:39:34 PM | [15  5  4 25]
07/10 02:39:34 PM | Train: [  1/600] Final Recall 85.7989% FA 1672 F1: 84.0555%
07/10 02:39:34 PM | [7441 1672 1294 7818]
07/10 02:39:34 PM | Valid: [  1/600] Step 000/061 Loss: 0.261 Recall: 0.500 FA: 28 F1: 0.344828
07/10 02:39:34 PM | [208  28  10  10]
07/10 02:39:40 PM | Valid: [  1/600] Final Recall 59.2000% FA 679 F1: 40.1356%
07/10 02:39:40 PM | [6251  679  204  296]
07/10 02:39:40 PM | Valid: Time Spent: 5.850934s
07/10 02:39:40 PM | [0.40135593220338983]
07/10 02:39:47 PM | Model size = 1.480 MB
07/10 02:39:47 PM | Epoch 0 LR 0.05
07/10 02:39:49 PM | Train: [  1/600] Step 000/071 Loss: 1.015 Recall: 0.414 FA: 38 F1: 0.486726
07/10 02:39:49 PM | [85 38 78 55]
07/10 02:40:09 PM | Train: [  1/600] Step 050/071 Loss: 0.543 Recall: 0.956 FA: 27 F1: 0.872000
07/10 02:40:09 PM | [115  27   5 109]
07/10 02:40:18 PM | Train: [  1/600] Step 071/071 Loss: 0.504 Recall: 0.913 FA: 8 F1: 0.807692
07/10 02:40:18 PM | [18  8  2 21]
07/10 02:40:18 PM | Train: [  1/600] Final Recall 85.1741% FA 1497 F1: 84.4043%
07/10 02:40:18 PM | [7737 1497 1333 7658]
07/10 02:40:18 PM | Valid: [  1/600] Step 000/061 Loss: 0.204 Recall: 0.667 FA: 20 F1: 0.480000
07/10 02:40:18 PM | [218  20   6  12]
07/10 02:40:23 PM | Valid: [  1/600] Final Recall 59.9598% FA 654 F1: 41.1318%
07/10 02:40:23 PM | [6529  654  199  298]
07/10 02:40:23 PM | Valid: Time Spent: 4.975559s
07/10 02:40:23 PM | [0.4113181504485852]
07/10 02:40:30 PM | Model size = 1.467 MB
07/10 02:40:30 PM | Epoch 0 LR 0.05
07/10 02:40:32 PM | Train: [  1/600] Step 000/071 Loss: 1.065 Recall: 0.403 FA: 86 F1: 0.379447
07/10 02:40:32 PM | [51 86 71 48]
07/10 02:40:52 PM | Train: [  1/600] Step 050/071 Loss: 0.536 Recall: 0.943 FA: 26 F1: 0.874525
07/10 02:40:52 PM | [108  26   7 115]
07/10 02:41:00 PM | Train: [  1/600] Step 071/071 Loss: 0.496 Recall: 0.917 FA: 2 F1: 0.916667
07/10 02:41:00 PM | [23  2  2 22]
07/10 02:41:00 PM | Train: [  1/600] Final Recall 85.6569% FA 1563 F1: 84.3539%
07/10 02:41:00 PM | [7696 1563 1286 7680]
07/10 02:41:00 PM | Valid: [  1/600] Step 000/061 Loss: 0.246 Recall: 0.550 FA: 16 F1: 0.468085
07/10 02:41:00 PM | [220  16   9  11]
07/10 02:41:06 PM | Valid: [  1/600] Final Recall 71.2670% FA 707 F1: 43.0328%
07/10 02:41:06 PM | [6281  707  127  315]
07/10 02:41:06 PM | Valid: Time Spent: 6.029430s
07/10 02:41:06 PM | [0.43032786885245905]
07/10 02:41:16 PM | Model size = 1.378 MB
07/10 02:41:16 PM | Epoch 0 LR 0.05
07/10 02:41:17 PM | Train: [  1/600] Step 000/071 Loss: 1.117 Recall: 0.433 FA: 82 F1: 0.416667
07/10 02:41:17 PM | [47 82 72 55]
07/10 02:41:37 PM | Train: [  1/600] Step 050/071 Loss: 0.582 Recall: 0.904 FA: 25 F1: 0.852459
07/10 02:41:37 PM | [116  25  11 104]
07/10 02:41:46 PM | Train: [  1/600] Step 071/071 Loss: 0.537 Recall: 0.905 FA: 5 F1: 0.844444
07/10 02:41:46 PM | [23  5  2 19]
07/10 02:41:46 PM | Train: [  1/600] Final Recall 85.2109% FA 1730 F1: 83.5531%
07/10 02:41:46 PM | [7272 1730 1364 7859]
07/10 02:41:46 PM | Valid: [  1/600] Step 000/061 Loss: 0.410 Recall: 0.818 FA: 36 F1: 0.321429
07/10 02:41:46 PM | [209  36   2   9]
07/10 02:41:51 PM | Valid: [  1/600] Final Recall 64.0873% FA 1003 F1: 35.3005%
07/10 02:41:51 PM | [6173 1003  181  323]
07/10 02:41:51 PM | Valid: Time Spent: 5.440000s
07/10 02:41:51 PM | [0.35300546448087433]
07/10 02:42:05 PM | Model size = 1.437 MB
07/10 02:42:05 PM | Epoch 0 LR 0.05
07/10 02:42:07 PM | Train: [  1/600] Step 000/071 Loss: 0.997 Recall: 0.520 FA: 42 F1: 0.560345
07/10 02:42:07 PM | [89 42 60 65]
07/10 02:42:28 PM | Train: [  1/600] Step 050/071 Loss: 0.589 Recall: 0.802 FA: 18 F1: 0.824490
07/10 02:42:28 PM | [112  18  25 101]
07/10 02:42:37 PM | Train: [  1/600] Step 071/071 Loss: 0.542 Recall: 0.893 FA: 3 F1: 0.892857
07/10 02:42:37 PM | [18  3  3 25]
07/10 02:42:37 PM | Train: [  1/600] Final Recall 84.8362% FA 1655 F1: 83.5680%
07/10 02:42:37 PM | [7476 1655 1379 7715]
07/10 02:42:37 PM | Valid: [  1/600] Step 000/061 Loss: 0.207 Recall: 0.750 FA: 25 F1: 0.307692
07/10 02:42:37 PM | [223  25   2   6]
07/10 02:42:42 PM | Valid: [  1/600] Final Recall 57.7083% FA 634 F1: 39.8275%
07/10 02:42:42 PM | [6316  634  203  277]
07/10 02:42:42 PM | Valid: Time Spent: 5.434979s
07/10 02:42:42 PM | [0.39827462257368795]
07/10 02:42:49 PM | Model size = 1.414 MB
07/10 02:42:49 PM | Epoch 0 LR 0.05
07/10 02:42:51 PM | Train: [  1/600] Step 000/071 Loss: 1.042 Recall: 0.504 FA: 72 F1: 0.492647
07/10 02:42:51 PM | [51 72 66 67]
07/10 02:43:09 PM | Train: [  1/600] Step 050/071 Loss: 0.610 Recall: 0.941 FA: 27 F1: 0.879725
07/10 02:43:09 PM | [ 93  27   8 128]
07/10 02:43:16 PM | Train: [  1/600] Step 071/071 Loss: 0.554 Recall: 0.875 FA: 6 F1: 0.823529
07/10 02:43:16 PM | [19  6  3 21]
07/10 02:43:16 PM | Train: [  1/600] Final Recall 84.2157% FA 1680 F1: 83.1381%
07/10 02:43:16 PM | [7403 1680 1443 7699]
07/10 02:43:16 PM | Valid: [  1/600] Step 000/061 Loss: 0.252 Recall: 0.500 FA: 24 F1: 0.285714
07/10 02:43:16 PM | [220  24   6   6]
07/10 02:43:19 PM | Valid: [  1/600] Final Recall 59.6983% FA 658 F1: 39.5997%
07/10 02:43:19 PM | [6558  658  187  277]
07/10 02:43:19 PM | Valid: Time Spent: 3.709664s
07/10 02:43:19 PM | [0.3959971408148678]
07/10 02:43:27 PM | Model size = 1.458 MB
07/10 02:43:27 PM | Epoch 0 LR 0.05
07/10 02:43:28 PM | Train: [  1/600] Step 000/071 Loss: 1.055 Recall: 0.314 FA: 81 F1: 0.316667
07/10 02:43:28 PM | [54 81 83 38]
07/10 02:43:48 PM | Train: [  1/600] Step 050/071 Loss: 0.508 Recall: 0.900 FA: 14 F1: 0.896552
07/10 02:43:48 PM | [112  14  13 117]
07/10 02:43:56 PM | Train: [  1/600] Step 071/071 Loss: 0.477 Recall: 0.889 FA: 6 F1: 0.842105
07/10 02:43:56 PM | [16  6  3 24]
07/10 02:43:56 PM | Train: [  1/600] Final Recall 85.9344% FA 1419 F1: 85.2728%
07/10 02:43:56 PM | [7720 1419 1278 7808]
07/10 02:43:56 PM | Valid: [  1/600] Step 000/061 Loss: 0.605 Recall: 1.000 FA: 94 F1: 0.216667
07/10 02:43:56 PM | [149  94   0  13]
07/10 02:44:03 PM | Valid: [  1/600] Final Recall 99.5902% FA 2807 F1: 25.7075%
07/10 02:44:03 PM | [4135 2807    2  486]
07/10 02:44:03 PM | Valid: Time Spent: 6.751113s
07/10 02:44:03 PM | [0.2570748479238296]
07/10 02:44:16 PM | Model size = 1.476 MB
07/10 02:44:16 PM | Epoch 0 LR 0.05
07/10 02:44:18 PM | Train: [  1/600] Step 000/071 Loss: 0.952 Recall: 0.561 FA: 26 F1: 0.645914
07/10 02:44:18 PM | [82 26 65 83]
07/10 02:44:37 PM | Train: [  1/600] Step 050/071 Loss: 0.524 Recall: 0.963 FA: 23 F1: 0.902098
07/10 02:44:37 PM | [ 99  23   5 129]
07/10 02:44:45 PM | Train: [  1/600] Step 071/071 Loss: 0.493 Recall: 0.857 FA: 9 F1: 0.750000
07/10 02:44:45 PM | [19  9  3 18]
07/10 02:44:45 PM | Train: [  1/600] Final Recall 86.2091% FA 1477 F1: 85.2722%
07/10 02:44:45 PM | [7510 1477 1274 7964]
07/10 02:44:45 PM | Valid: [  1/600] Step 000/061 Loss: 0.247 Recall: 0.667 FA: 20 F1: 0.444444
07/10 02:44:45 PM | [221  20   5  10]
07/10 02:44:49 PM | Valid: [  1/600] Final Recall 63.4855% FA 805 F1: 38.4181%
07/10 02:44:49 PM | [6393  805  176  306]
07/10 02:44:49 PM | Valid: Time Spent: 4.026108s
07/10 02:44:49 PM | [0.38418079096045205]
07/10 02:44:57 PM | Model size = 1.345 MB
07/10 02:44:57 PM | Epoch 0 LR 0.05
07/10 02:44:58 PM | Train: [  1/600] Step 000/071 Loss: 1.153 Recall: 0.534 FA: 83 F1: 0.492958
07/10 02:44:58 PM | [42 83 61 70]
07/10 02:45:18 PM | Train: [  1/600] Step 050/071 Loss: 0.610 Recall: 0.843 FA: 14 F1: 0.858407
07/10 02:45:18 PM | [127  14  18  97]
07/10 02:45:26 PM | Train: [  1/600] Step 071/071 Loss: 0.555 Recall: 0.840 FA: 2 F1: 0.875000
07/10 02:45:26 PM | [22  2  4 21]
07/10 02:45:26 PM | Train: [  1/600] Final Recall 84.7398% FA 1621 F1: 83.6628%
07/10 02:45:26 PM | [7515 1621 1387 7702]
07/10 02:45:26 PM | Valid: [  1/600] Step 000/061 Loss: 0.268 Recall: 0.750 FA: 35 F1: 0.321429
07/10 02:45:26 PM | [209  35   3   9]
07/10 02:45:33 PM | Valid: [  1/600] Final Recall 74.3952% FA 980 F1: 40.0000%
07/10 02:45:33 PM | [5954  980  127  369]
07/10 02:45:33 PM | Valid: Time Spent: 6.848360s
07/10 02:45:33 PM | [0.39999999999999997]
07/10 02:45:39 PM | Model size = 1.314 MB
07/10 02:45:39 PM | Epoch 0 LR 0.05
07/10 02:45:41 PM | Train: [  1/600] Step 000/071 Loss: 0.970 Recall: 0.511 FA: 38 F1: 0.567797
07/10 02:45:41 PM | [87 38 64 67]
07/10 02:46:00 PM | Train: [  1/600] Step 050/071 Loss: 0.547 Recall: 0.939 FA: 32 F1: 0.845850
07/10 02:46:00 PM | [110  32   7 107]
07/10 02:46:07 PM | Train: [  1/600] Step 071/071 Loss: 0.523 Recall: 0.917 FA: 3 F1: 0.897959
07/10 02:46:07 PM | [22  3  2 22]
07/10 02:46:07 PM | Train: [  1/600] Final Recall 83.2245% FA 1516 F1: 83.3424%
07/10 02:46:07 PM | [7517 1516 1542 7650]
07/10 02:46:07 PM | Valid: [  1/600] Step 000/061 Loss: 0.282 Recall: 0.389 FA: 16 F1: 0.341463
07/10 02:46:07 PM | [222  16  11   7]
07/10 02:46:11 PM | Valid: [  1/600] Final Recall 57.6446% FA 618 F1: 40.4055%
07/10 02:46:11 PM | [6578  618  205  279]
07/10 02:46:11 PM | Valid: Time Spent: 4.006675s
07/10 02:46:11 PM | [0.4040550325850833]
07/10 02:46:19 PM | Model size = 1.586 MB
07/10 02:46:19 PM | Epoch 0 LR 0.05
07/10 02:46:21 PM | Train: [  1/600] Step 000/071 Loss: 0.960 Recall: 0.545 FA: 35 F1: 0.603306
07/10 02:46:21 PM | [87 35 61 73]
07/10 02:46:44 PM | Train: [  1/600] Step 050/071 Loss: 0.493 Recall: 0.906 FA: 21 F1: 0.868852
07/10 02:46:44 PM | [118  21  11 106]
07/10 02:46:53 PM | Train: [  1/600] Step 071/071 Loss: 0.457 Recall: 0.944 FA: 5 F1: 0.850000
07/10 02:46:53 PM | [26  5  1 17]
07/10 02:46:53 PM | Train: [  1/600] Final Recall 86.2956% FA 1344 F1: 85.7820%
07/10 02:46:53 PM | [7862 1344 1236 7783]
07/10 02:46:53 PM | Valid: [  1/600] Step 000/061 Loss: 1.022 Recall: 0.824 FA: 84 F1: 0.243478
07/10 02:46:53 PM | [155  84   3  14]
07/10 02:46:59 PM | Valid: [  1/600] Final Recall 91.2955% FA 2273 F1: 28.0298%
07/10 02:46:59 PM | [4663 2273   43  451]
07/10 02:46:59 PM | Valid: Time Spent: 5.934349s
07/10 02:46:59 PM | [0.2802983219390926]
