07/10 04:41:36 AM | 
07/10 05:56:23 AM | [7529 1608 1164 7924]
07/10 05:56:23 AM | Valid: [  1/600] Step 000/061 Loss: 0.718 Recall: 0.870 FA: 51 F1: 0.425532
07/10 05:56:23 AM | [182  51   3  20]
07/10 05:56:28 AM | Valid: [  1/600] Final Recall 93.9834% FA 1966 F1: 31.2306%
07/10 05:56:28 AM | [4982 1966   29  453]
07/10 05:56:28 AM | Valid: Time Spent: 4.846347s
07/10 05:56:28 AM | [0.312306101344364]
07/10 05:56:30 AM | Model size = 1.336 MB
07/10 05:56:30 AM | Epoch 0 LR 0.05
07/10 05:56:31 AM | Train: [  1/600] Step 000/071 Loss: 0.925 Recall: 0.597 FA: 55 F1: 0.590038
07/10 05:56:31 AM | [72 55 52 77]
07/10 05:56:49 AM | Train: [  1/600] Step 050/071 Loss: 0.565 Recall: 0.847 FA: 10 F1: 0.884058
07/10 05:56:49 AM | [102  10  22 122]
07/10 05:56:56 AM | Train: [  1/600] Step 071/071 Loss: 0.535 Recall: 0.833 FA: 0 F1: 0.909091
07/10 05:56:56 AM | [25  0  4 20]
07/10 05:56:56 AM | Train: [  1/600] Final Recall 85.1564% FA 1590 F1: 84.0849%
07/10 05:56:56 AM | [7493 1590 1357 7785]
07/10 05:56:57 AM | Valid: [  1/600] Step 000/061 Loss: 0.561 Recall: 0.167 FA: 19 F1: 0.121212
07/10 05:56:57 AM | [225  19  10   2]
07/10 05:57:01 AM | Valid: [  1/600] Final Recall 24.7036% FA 613 F1: 20.0965%
07/10 05:57:01 AM | [6561  613  381  125]
07/10 05:57:01 AM | Valid: Time Spent: 4.956414s
07/10 05:57:01 AM | [0.20096463022508038]
07/10 05:57:03 AM | Model size = 1.297 MB
07/10 05:57:03 AM | Epoch 0 LR 0.05
07/10 05:57:04 AM | Train: [  1/600] Step 000/071 Loss: 1.134 Recall: 0.295 FA: 99 F1: 0.280156
07/10 05:57:04 AM | [35 99 86 36]
07/10 05:57:23 AM | Train: [  1/600] Step 050/071 Loss: 0.555 Recall: 0.919 FA: 19 F1: 0.892086
07/10 05:57:23 AM | [102  19  11 124]
07/10 05:57:30 AM | Train: [  1/600] Step 071/071 Loss: 0.505 Recall: 0.905 FA: 5 F1: 0.844444
07/10 05:57:30 AM | [23  5  2 19]
07/10 05:57:30 AM | Train: [  1/600] Final Recall 84.9679% FA 1475 F1: 84.6462%
07/10 05:57:30 AM | [7410 1475 1404 7936]
07/10 05:57:30 AM | Valid: [  1/600] Step 000/061 Loss: 0.238 Recall: 0.600 FA: 20 F1: 0.409091
07/10 05:57:30 AM | [221  20   6   9]
07/10 05:57:34 AM | Valid: [  1/600] Final Recall 56.8134% FA 597 F1: 40.2974%
07/10 05:57:34 AM | [6606  597  206  271]
07/10 05:57:34 AM | Valid: Time Spent: 4.053390s
07/10 05:57:34 AM | [0.40297397769516735]
07/10 05:57:36 AM | Model size = 1.454 MB
07/10 05:57:36 AM | Epoch 0 LR 0.05
07/10 05:57:37 AM | Train: [  1/600] Step 000/071 Loss: 1.045 Recall: 0.351 FA: 69 F1: 0.376000
07/10 05:57:37 AM | [53 69 87 47]
07/10 05:57:58 AM | Train: [  1/600] Step 050/071 Loss: 0.617 Recall: 0.948 FA: 25 F1: 0.888889
07/10 05:57:58 AM | [ 96  25   7 128]
07/10 05:58:06 AM | Train: [  1/600] Step 071/071 Loss: 0.559 Recall: 0.846 FA: 4 F1: 0.846154
07/10 05:58:06 AM | [19  4  4 22]
07/10 05:58:06 AM | Train: [  1/600] Final Recall 83.6715% FA 1664 F1: 82.9163%
07/10 05:58:06 AM | [7393 1664 1497 7671]
07/10 05:58:06 AM | Valid: [  1/600] Step 000/061 Loss: 0.522 Recall: 0.722 FA: 41 F1: 0.361111
07/10 05:58:06 AM | [197  41   5  13]
07/10 05:58:13 AM | Valid: [  1/600] Final Recall 81.3704% FA 1169 F1: 37.6984%
07/10 05:58:13 AM | [5794 1169   87  380]
07/10 05:58:13 AM | Valid: Time Spent: 6.261538s
07/10 05:58:13 AM | [0.376984126984127]
07/10 05:58:15 AM | Model size = 1.319 MB
07/10 05:58:15 AM | Epoch 0 LR 0.05
07/10 05:58:16 AM | Train: [  1/600] Step 000/071 Loss: 1.013 Recall: 0.530 FA: 34 F1: 0.593220
07/10 05:58:16 AM | [90 34 62 70]
07/10 05:58:33 AM | Train: [  1/600] Step 050/071 Loss: 0.513 Recall: 0.889 FA: 25 F1: 0.845528
07/10 05:58:33 AM | [114  25  13 104]
07/10 05:58:39 AM | Train: [  1/600] Step 071/071 Loss: 0.468 Recall: 0.840 FA: 4 F1: 0.840000
07/10 05:58:39 AM | [20  4  4 21]
07/10 05:58:40 AM | Train: [  1/600] Final Recall 86.6052% FA 1368 F1: 85.9072%
07/10 05:58:40 AM | [7749 1368 1220 7888]
07/10 05:58:40 AM | Valid: [  1/600] Step 000/061 Loss: 0.220 Recall: 0.250 FA: 14 F1: 0.256410
07/10 05:58:40 AM | [222  14  15   5]
07/10 05:58:43 AM | Valid: [  1/600] Final Recall 34.8337% FA 406 F1: 32.5114%
07/10 05:58:43 AM | [6763  406  333  178]
07/10 05:58:43 AM | Valid: Time Spent: 3.764727s
07/10 05:58:43 AM | [0.32511415525114157]
07/10 05:58:46 AM | Model size = 1.344 MB
07/10 05:58:46 AM | Epoch 0 LR 0.05
07/10 05:58:47 AM | Train: [  1/600] Step 000/071 Loss: 1.029 Recall: 0.474 FA: 68 F1: 0.477273
07/10 05:58:47 AM | [55 68 70 63]
07/10 05:59:05 AM | Train: [  1/600] Step 050/071 Loss: 0.549 Recall: 0.865 FA: 24 F1: 0.831169
07/10 05:59:05 AM | [121  24  15  96]
07/10 05:59:13 AM | Train: [  1/600] Step 071/071 Loss: 0.506 Recall: 0.900 FA: 2 F1: 0.900000
07/10 05:59:13 AM | [27  2  2 18]
07/10 05:59:13 AM | Train: [  1/600] Final Recall 85.5758% FA 1515 F1: 84.6154%
07/10 05:59:13 AM | [7635 1515 1309 7766]
07/10 05:59:13 AM | Valid: [  1/600] Step 000/061 Loss: 0.462 Recall: 0.583 FA: 33 F1: 0.269231
07/10 05:59:13 AM | [211  33   5   7]
07/10 05:59:19 AM | Valid: [  1/600] Final Recall 76.2097% FA 983 F1: 40.7108%
07/10 05:59:19 AM | [5951  983  118  378]
07/10 05:59:19 AM | Valid: Time Spent: 6.056709s
07/10 05:59:19 AM | [0.40710823909531507]
07/10 05:59:23 AM | Model size = 1.243 MB
07/10 05:59:23 AM | Epoch 0 LR 0.05
07/10 05:59:24 AM | Train: [  1/600] Step 000/071 Loss: 1.028 Recall: 0.445 FA: 40 F1: 0.506667
07/10 05:59:24 AM | [88 40 71 57]
07/10 05:59:41 AM | Train: [  1/600] Step 050/071 Loss: 0.562 Recall: 0.952 FA: 14 F1: 0.923077
07/10 05:59:41 AM | [116  14   6 120]
07/10 05:59:48 AM | Train: [  1/600] Step 071/071 Loss: 0.511 Recall: 0.889 FA: 6 F1: 0.800000
07/10 05:59:48 AM | [25  6  2 16]
07/10 05:59:48 AM | Train: [  1/600] Final Recall 86.1299% FA 1575 F1: 84.7077%
07/10 05:59:48 AM | [7508 1575 1268 7874]
07/10 05:59:48 AM | Valid: [  1/600] Step 000/061 Loss: 0.228 Recall: 0.824 FA: 21 F1: 0.538462
07/10 05:59:48 AM | [218  21   3  14]
07/10 05:59:52 AM | Valid: [  1/600] Final Recall 49.6802% FA 594 F1: 35.9568%
07/10 05:59:52 AM | [6617  594  236  233]
07/10 05:59:52 AM | Valid: Time Spent: 3.730190s
07/10 05:59:52 AM | [0.3595679012345679]
07/10 05:59:54 AM | Model size = 1.477 MB
07/10 05:59:54 AM | Epoch 0 LR 0.05
07/10 05:59:55 AM | Train: [  1/600] Step 000/071 Loss: 1.005 Recall: 0.492 FA: 76 F1: 0.460317
07/10 05:59:55 AM | [62 76 60 58]
07/10 06:00:18 AM | Train: [  1/600] Step 050/071 Loss: 0.544 Recall: 0.805 FA: 21 F1: 0.814815
07/10 06:00:18 AM | [112  21  24  99]
07/10 06:00:27 AM | Train: [  1/600] Step 071/071 Loss: 0.510 Recall: 0.933 FA: 8 F1: 0.756757
07/10 06:00:27 AM | [26  8  1 14]
07/10 06:00:28 AM | Train: [  1/600] Final Recall 85.4507% FA 1557 F1: 84.3328%
07/10 06:00:28 AM | [7616 1557 1317 7735]
07/10 06:00:28 AM | Valid: [  1/600] Step 000/061 Loss: 0.365 Recall: 0.714 FA: 15 F1: 0.512821
07/10 06:00:28 AM | [227  15   4  10]
07/10 06:00:34 AM | Valid: [  1/600] Final Recall 56.1404% FA 514 F1: 41.7618%
07/10 06:00:34 AM | [6460  514  200  256]
07/10 06:00:34 AM | Valid: Time Spent: 6.801879s
07/10 06:00:34 AM | [0.4176182707993475]
07/10 06:00:37 AM | Model size = 1.423 MB
07/10 06:00:37 AM | Epoch 0 LR 0.05
07/10 06:00:38 AM | Train: [  1/600] Step 000/071 Loss: 1.034 Recall: 0.520 FA: 88 F1: 0.469751
07/10 06:00:38 AM | [41 88 61 66]
07/10 06:00:59 AM | Train: [  1/600] Step 050/071 Loss: 0.577 Recall: 0.895 FA: 18 F1: 0.877470
07/10 06:00:59 AM | [114  18  13 111]
07/10 06:01:09 AM | Train: [  1/600] Step 071/071 Loss: 0.555 Recall: 0.778 FA: 5 F1: 0.792453
07/10 06:01:09 AM | [17  5  6 21]
07/10 06:01:09 AM | Train: [  1/600] Final Recall 84.2695% FA 1652 F1: 83.2582%
07/10 06:01:09 AM | [7476 1652 1431 7666]
07/10 06:01:09 AM | Valid: [  1/600] Step 000/061 Loss: 0.448 Recall: 0.704 FA: 20 F1: 0.575758
07/10 06:01:09 AM | [209  20   8  19]
07/10 06:01:15 AM | Valid: [  1/600] Final Recall 59.3023% FA 677 F1: 40.8272%
07/10 06:01:15 AM | [6487  677  210  306]
07/10 06:01:15 AM | Valid: Time Spent: 5.988399s
07/10 06:01:15 AM | [0.4082721814543029]
07/10 06:01:19 AM | Model size = 1.387 MB
07/10 06:01:19 AM | Epoch 0 LR 0.05
07/10 06:01:20 AM | Train: [  1/600] Step 000/071 Loss: 1.175 Recall: 0.512 FA: 93 F1: 0.458333
07/10 06:01:20 AM | [34 93 63 66]
07/10 06:01:39 AM | Train: [  1/600] Step 050/071 Loss: 0.802 Recall: 0.967 FA: 39 F1: 0.846975
07/10 06:01:39 AM | [ 94  39   4 119]
07/10 06:01:47 AM | Train: [  1/600] Step 071/071 Loss: 0.737 Recall: 0.897 FA: 3 F1: 0.896552
07/10 06:01:47 AM | [17  3  3 26]
07/10 06:01:47 AM | Train: [  1/600] Final Recall 80.3749% FA 2062 F1: 79.2965%
07/10 06:01:47 AM | [6935 2062 1811 7417]
07/10 06:01:47 AM | Valid: [  1/600] Step 000/061 Loss: 1.029 Recall: 0.688 FA: 51 F1: 0.282051
07/10 06:01:47 AM | [189  51   5  11]
07/10 06:01:52 AM | Valid: [  1/600] Final Recall 57.6344% FA 1420 F1: 24.8955%
07/10 06:01:52 AM | [5545 1420  197  268]
07/10 06:01:52 AM | Valid: Time Spent: 5.088095s
07/10 06:01:52 AM | [0.24895494658615885]
07/10 06:01:54 AM | Model size = 1.361 MB
07/10 06:01:54 AM | Epoch 0 LR 0.05
07/10 06:01:55 AM | Train: [  1/600] Step 000/071 Loss: 1.070 Recall: 0.397 FA: 85 F1: 0.377953
07/10 06:01:55 AM | [50 85 73 48]
07/10 06:02:12 AM | Train: [  1/600] Step 050/071 Loss: 0.567 Recall: 0.904 FA: 16 F1: 0.894545
07/10 06:02:12 AM | [104  16  13 123]
07/10 06:02:18 AM | Train: [  1/600] Step 071/071 Loss: 0.522 Recall: 0.783 FA: 4 F1: 0.800000
07/10 06:02:18 AM | [22  4  5 18]
07/10 06:02:18 AM | Train: [  1/600] Final Recall 84.9650% FA 1614 F1: 83.8744%
07/10 06:02:18 AM | [7459 1614 1376 7776]
07/10 06:02:19 AM | Valid: [  1/600] Step 000/061 Loss: 0.161 Recall: 0.571 FA: 12 F1: 0.470588
07/10 06:02:19 AM | [230  12   6   8]
07/10 06:02:22 AM | Valid: [  1/600] Final Recall 40.1198% FA 363 F1: 37.7465%
07/10 06:02:22 AM | [6816  363  300  201]
07/10 06:02:22 AM | Valid: Time Spent: 3.569765s
07/10 06:02:22 AM | [0.37746478873239436]
07/10 06:02:24 AM | Model size = 1.385 MB
07/10 06:02:24 AM | Epoch 0 LR 0.05
07/10 06:02:25 AM | Train: [  1/600] Step 000/071 Loss: 0.977 Recall: 0.487 FA: 85 F1: 0.440154
07/10 06:02:25 AM | [54 85 60 57]
07/10 06:02:44 AM | Train: [  1/600] Step 050/071 Loss: 0.528 Recall: 0.960 FA: 26 F1: 0.886447
07/10 06:02:44 AM | [104  26   5 121]
07/10 06:02:52 AM | Train: [  1/600] Step 071/071 Loss: 0.499 Recall: 0.913 FA: 4 F1: 0.875000
07/10 06:02:52 AM | [22  4  2 21]
07/10 06:02:52 AM | Train: [  1/600] Final Recall 86.1641% FA 1536 F1: 84.8835%
07/10 06:02:52 AM | [7575 1536 1261 7853]
07/10 06:02:52 AM | Valid: [  1/600] Step 000/061 Loss: 0.281 Recall: 0.722 FA: 26 F1: 0.456140
07/10 06:02:52 AM | [212  26   5  13]
07/10 06:02:58 AM | Valid: [  1/600] Final Recall 77.3859% FA 973 F1: 40.8096%
07/10 06:02:58 AM | [5975  973  109  373]
07/10 06:02:58 AM | Valid: Time Spent: 5.688338s
07/10 06:02:58 AM | [0.40809628008752735]
07/10 06:03:00 AM | Model size = 1.445 MB
07/10 06:03:00 AM | Epoch 0 LR 0.05
07/10 06:03:01 AM | Train: [  1/600] Step 000/071 Loss: 1.086 Recall: 0.275 FA: 77 F1: 0.295082
07/10 06:03:01 AM | [48 77 95 36]
07/10 06:03:21 AM | Train: [  1/600] Step 050/071 Loss: 0.551 Recall: 0.913 FA: 10 F1: 0.916335
07/10 06:03:21 AM | [120  10  11 115]
07/10 06:03:28 AM | Train: [  1/600] Step 071/071 Loss: 0.517 Recall: 0.962 FA: 3 F1: 0.925926
07/10 06:03:28 AM | [20  3  1 25]
07/10 06:03:28 AM | Train: [  1/600] Final Recall 85.0871% FA 1591 F1: 84.0706%
07/10 06:03:28 AM | [7454 1591 1369 7811]
07/10 06:03:29 AM | Valid: [  1/600] Step 000/061 Loss: 0.233 Recall: 0.800 FA: 25 F1: 0.461538
07/10 06:03:29 AM | [216  25   3  12]
07/10 06:03:34 AM | Valid: [  1/600] Final Recall 66.8067% FA 711 F1: 42.2591%
07/10 06:03:34 AM | [6493  711  158  318]
07/10 06:03:34 AM | Valid: Time Spent: 5.735486s
07/10 06:03:34 AM | [0.4225913621262459]
07/10 06:03:38 AM | Model size = 1.333 MB
07/10 06:03:38 AM | Epoch 0 LR 0.05
07/10 06:03:40 AM | Train: [  1/600] Step 000/071 Loss: 0.987 Recall: 0.519 FA: 55 F1: 0.538462
07/10 06:03:40 AM | [66 55 65 70]
07/10 06:03:57 AM | Train: [  1/600] Step 050/071 Loss: 0.579 Recall: 0.941 FA: 24 F1: 0.877470
07/10 06:03:57 AM | [114  24   7 111]
07/10 06:04:04 AM | Train: [  1/600] Step 071/071 Loss: 0.547 Recall: 0.909 FA: 4 F1: 0.869565
07/10 06:04:04 AM | [23  4  2 20]
07/10 06:04:04 AM | Train: [  1/600] Final Recall 85.0247% FA 1664 F1: 83.6527%
07/10 06:04:04 AM | [7446 1664 1365 7750]
07/10 06:04:05 AM | Valid: [  1/600] Step 000/061 Loss: 2.853 Recall: 1.000 FA: 109 F1: 0.215827
07/10 06:04:05 AM | [132 109   0  15]
07/10 06:04:09 AM | Valid: [  1/600] Final Recall 97.6190% FA 2722 F1: 24.8143%
07/10 06:04:09 AM | [4246 2722   11  451]
07/10 06:04:09 AM | Valid: Time Spent: 4.601169s
07/10 06:04:09 AM | [0.2481430536451169]
07/10 06:04:11 AM | Model size = 1.602 MB
07/10 06:04:11 AM | Epoch 0 LR 0.05
07/10 06:04:12 AM | Train: [  1/600] Step 000/071 Loss: 1.022 Recall: 0.471 FA: 89 F1: 0.442907
07/10 06:04:12 AM | [31 89 72 64]
07/10 06:04:34 AM | Train: [  1/600] Step 050/071 Loss: 0.559 Recall: 0.933 FA: 22 F1: 0.881890
07/10 06:04:34 AM | [114  22   8 112]
07/10 06:04:44 AM | Train: [  1/600] Step 071/071 Loss: 0.517 Recall: 0.960 FA: 2 F1: 0.941176
07/10 06:04:44 AM | [22  2  1 24]
07/10 06:04:44 AM | Train: [  1/600] Final Recall 84.9063% FA 1528 F1: 84.2094%
07/10 06:04:44 AM | [7574 1528 1377 7746]
07/10 06:04:44 AM | Valid: [  1/600] Step 000/061 Loss: 0.695 Recall: 0.571 FA: 35 F1: 0.280702
07/10 06:04:44 AM | [207  35   6   8]
07/10 06:04:50 AM | Valid: [  1/600] Final Recall 70.0599% FA 1054 F1: 36.8311%
07/10 06:04:50 AM | [6125 1054  150  351]
07/10 06:04:50 AM | Valid: Time Spent: 6.229814s
07/10 06:04:50 AM | [0.3683105981112277]
07/10 06:04:54 AM | Model size = 1.417 MB
07/10 06:04:54 AM | Epoch 0 LR 0.05
07/10 06:04:56 AM | Train: [  1/600] Step 000/071 Loss: 0.984 Recall: 0.477 FA: 39 F1: 0.536797
07/10 06:04:56 AM | [87 39 68 62]
07/10 06:05:16 AM | Train: [  1/600] Step 050/071 Loss: 0.583 Recall: 0.772 FA: 8 F1: 0.843373
07/10 06:05:16 AM | [112   8  31 105]
07/10 06:05:23 AM | Train: [  1/600] Step 071/071 Loss: 0.531 Recall: 0.955 FA: 7 F1: 0.840000
07/10 06:05:23 AM | [20  7  1 21]
07/10 06:05:23 AM | Train: [  1/600] Final Recall 84.3743% FA 1479 F1: 84.1061%
07/10 06:05:23 AM | [7652 1479 1421 7673]
07/10 06:05:23 AM | Valid: [  1/600] Step 000/061 Loss: 0.176 Recall: 0.769 FA: 15 F1: 0.526316
07/10 06:05:23 AM | [228  15   3  10]
07/10 06:05:28 AM | Valid: [  1/600] Final Recall 43.5547% FA 438 F1: 38.0222%
07/10 06:05:28 AM | [6480  438  289  223]
07/10 06:05:28 AM | Valid: Time Spent: 4.824504s
07/10 06:05:28 AM | [0.38022165387894297]
07/10 06:05:30 AM | Model size = 1.531 MB
07/10 06:05:30 AM | Epoch 0 LR 0.05
07/10 06:05:31 AM | Train: [  1/600] Step 000/071 Loss: 1.082 Recall: 0.520 FA: 36 F1: 0.575221
07/10 06:05:31 AM | [95 36 60 65]
07/10 06:05:55 AM | Train: [  1/600] Step 050/071 Loss: 0.536 Recall: 0.877 FA: 9 F1: 0.901186
07/10 06:05:55 AM | [117   9  16 114]
07/10 06:06:05 AM | Train: [  1/600] Step 071/071 Loss: 0.490 Recall: 0.875 FA: 3 F1: 0.875000
07/10 06:06:05 AM | [22  3  3 21]
07/10 06:06:05 AM | Train: [  1/600] Final Recall 86.5691% FA 1447 F1: 85.5063%
07/10 06:06:05 AM | [7687 1447 1221 7870]
07/10 06:06:05 AM | Valid: [  1/600] Step 000/061 Loss: 0.464 Recall: 0.647 FA: 36 F1: 0.343750
07/10 06:06:05 AM | [203  36   6  11]
07/10 06:06:10 AM | Valid: [  1/600] Final Recall 77.6119% FA 972 F1: 40.3324%
07/10 06:06:10 AM | [6239  972  105  364]
07/10 06:06:10 AM | Valid: Time Spent: 5.471455s
07/10 06:06:10 AM | [0.40332409972299166]
07/10 06:06:12 AM | Model size = 1.249 MB
07/10 06:06:12 AM | Epoch 0 LR 0.05
07/10 06:06:13 AM | Train: [  1/600] Step 000/071 Loss: 1.042 Recall: 0.348 FA: 67 F1: 0.381323
07/10 06:06:13 AM | [48 67 92 49]
07/10 06:06:29 AM | Train: [  1/600] Step 050/071 Loss: 0.580 Recall: 0.882 FA: 14 F1: 0.882353
07/10 06:06:29 AM | [123  14  14 105]
07/10 06:06:36 AM | Train: [  1/600] Step 071/071 Loss: 0.532 Recall: 0.960 FA: 2 F1: 0.941176
07/10 06:06:36 AM | [22  2  1 24]
07/10 06:06:36 AM | Train: [  1/600] Final Recall 84.9615% FA 1630 F1: 83.8568%
07/10 06:06:36 AM | [7372 1630 1387 7836]
07/10 06:06:36 AM | Valid: [  1/600] Step 000/061 Loss: 0.474 Recall: 0.786 FA: 47 F1: 0.305556
07/10 06:06:36 AM | [195  47   3  11]
07/10 06:06:41 AM | Valid: [  1/600] Final Recall 82.1351% FA 1206 F1: 36.9246%
07/10 06:06:41 AM | [5765 1206   82  377]
07/10 06:06:41 AM | Valid: Time Spent: 4.457022s
07/10 06:06:41 AM | [0.3692458374142997]
07/10 06:06:43 AM | Model size = 1.522 MB
07/10 06:06:43 AM | Epoch 0 LR 0.05
07/10 06:06:44 AM | Train: [  1/600] Step 000/071 Loss: 1.020 Recall: 0.476 FA: 112 F1: 0.374532
07/10 06:06:44 AM | [ 39 112  55  50]
07/10 06:07:05 AM | Train: [  1/600] Step 050/071 Loss: 0.502 Recall: 0.968 FA: 19 F1: 0.912548
07/10 06:07:05 AM | [113  19   4 120]
07/10 06:07:14 AM | Train: [  1/600] Step 071/071 Loss: 0.472 Recall: 0.920 FA: 4 F1: 0.884615
07/10 06:07:14 AM | [20  4  2 23]
07/10 06:07:14 AM | Train: [  1/600] Final Recall 86.6843% FA 1400 F1: 85.7658%
07/10 06:07:14 AM | [7768 1400 1206 7851]
07/10 06:07:14 AM | Valid: [  1/600] Step 000/061 Loss: 0.324 Recall: 0.625 FA: 29 F1: 0.363636
07/10 06:07:14 AM | [211  29   6  10]
07/10 06:07:19 AM | Valid: [  1/600] Final Recall 75.9843% FA 871 F1: 43.7394%
07/10 06:07:19 AM | [6301  871  122  386]
07/10 06:07:19 AM | Valid: Time Spent: 4.726191s
07/10 06:07:19 AM | [0.43739376770538246]
07/10 06:07:21 AM | Model size = 1.326 MB
07/10 06:07:21 AM | Epoch 0 LR 0.05
07/10 06:07:22 AM | Train: [  1/600] Step 000/071 Loss: 1.016 Recall: 0.650 FA: 85 F1: 0.579439
07/10 06:07:22 AM | [28 85 50 93]
07/10 06:07:40 AM | Train: [  1/600] Step 050/071 Loss: 0.627 Recall: 0.847 FA: 14 F1: 0.868914
07/10 06:07:40 AM | [105  14  21 116]
07/10 06:07:48 AM | Train: [  1/600] Step 071/071 Loss: 0.570 Recall: 0.950 FA: 4 F1: 0.883721
07/10 06:07:48 AM | [25  4  1 19]
07/10 06:07:48 AM | Train: [  1/600] Final Recall 84.7737% FA 1629 F1: 83.7622%
07/10 06:07:48 AM | [7362 1629 1406 7828]
07/10 06:07:48 AM | Valid: [  1/600] Step 000/061 Loss: 0.297 Recall: 0.722 FA: 36 F1: 0.388060
07/10 06:07:48 AM | [202  36   5  13]
07/10 06:07:53 AM | Valid: [  1/600] Final Recall 74.7454% FA 1027 F1: 38.9390%
07/10 06:07:53 AM | [5912 1027  124  367]
07/10 06:07:53 AM | Valid: Time Spent: 4.759072s
07/10 06:07:53 AM | [0.3893899204244032]
07/10 06:07:55 AM | Model size = 1.357 MB
07/10 06:07:55 AM | Epoch 0 LR 0.05
07/10 06:07:56 AM | Train: [  1/600] Step 000/071 Loss: 0.976 Recall: 0.591 FA: 72 F1: 0.553191
07/10 06:07:56 AM | [52 72 54 78]
07/10 06:08:14 AM | Train: [  1/600] Step 050/071 Loss: 0.539 Recall: 0.912 FA: 14 F1: 0.895652
07/10 06:08:14 AM | [129  14  10 103]
07/10 06:08:21 AM | Train: [  1/600] Step 071/071 Loss: 0.516 Recall: 0.724 FA: 1 F1: 0.823529
07/10 06:08:21 AM | [19  1  8 21]
07/10 06:08:21 AM | Train: [  1/600] Final Recall 85.4844% FA 1561 F1: 84.3988%
07/10 06:08:21 AM | [7529 1561 1326 7809]
07/10 06:08:21 AM | Valid: [  1/600] Step 000/061 Loss: 0.340 Recall: 0.800 FA: 39 F1: 0.363636
07/10 06:08:21 AM | [202  39   3  12]
07/10 06:08:25 AM | Valid: [  1/600] Final Recall 83.8983% FA 1181 F1: 38.6530%
07/10 06:08:25 AM | [6027 1181   76  396]
07/10 06:08:25 AM | Valid: Time Spent: 4.248517s
07/10 06:08:25 AM | [0.38653001464128844]
07/10 06:08:27 AM | Model size = 1.216 MB
07/10 06:08:27 AM | Epoch 0 LR 0.05
07/10 06:08:29 AM | Train: [  1/600] Step 000/071 Loss: 0.888 Recall: 0.638 FA: 25 F1: 0.697479
07/10 06:08:29 AM | [101  25  47  83]
07/10 06:08:46 AM | Train: [  1/600] Step 050/071 Loss: 0.521 Recall: 0.891 FA: 12 F1: 0.897638
07/10 06:08:46 AM | [116  12  14 114]
07/10 06:08:52 AM | Train: [  1/600] Step 071/071 Loss: 0.477 Recall: 0.880 FA: 2 F1: 0.897959
07/10 06:08:52 AM | [22  2  3 22]
07/10 06:08:53 AM | Train: [  1/600] Final Recall 86.9936% FA 1465 F1: 85.6193%
07/10 06:08:53 AM | [7726 1465 1175 7859]
07/10 06:08:53 AM | Valid: [  1/600] Step 000/061 Loss: 0.315 Recall: 0.588 FA: 19 F1: 0.434783
07/10 06:08:53 AM | [220  19   7  10]
07/10 06:08:57 AM | Valid: [  1/600] Final Recall 53.2632% FA 497 F1: 41.3061%
07/10 06:08:57 AM | [6458  497  222  253]
07/10 06:08:57 AM | Valid: Time Spent: 4.708059s
07/10 06:08:57 AM | [0.4130612244897959]
07/10 06:09:00 AM | Model size = 1.187 MB
07/10 06:09:00 AM | Epoch 0 LR 0.05
07/10 06:09:01 AM | Train: [  1/600] Step 000/071 Loss: 1.688 Recall: 0.286 FA: 93 F1: 0.287879
07/10 06:09:01 AM | [30 93 95 38]
07/10 06:09:16 AM | Train: [  1/600] Step 050/071 Loss: 0.633 Recall: 0.910 FA: 16 F1: 0.900344
07/10 06:09:16 AM | [ 96  16  13 131]
07/10 06:09:22 AM | Train: [  1/600] Step 071/071 Loss: 0.562 Recall: 0.905 FA: 4 F1: 0.863636
07/10 06:09:22 AM | [24  4  2 19]
07/10 06:09:22 AM | Train: [  1/600] Final Recall 83.8639% FA 1637 F1: 83.1273%
07/10 06:09:22 AM | [7447 1637 1475 7666]
07/10 06:09:22 AM | Valid: [  1/600] Step 000/061 Loss: 0.841 Recall: 0.955 FA: 60 F1: 0.407767
07/10 06:09:22 AM | [174  60   1  21]
07/10 06:09:27 AM | Valid: [  1/600] Final Recall 97.1193% FA 2067 F1: 31.2066%
07/10 06:09:27 AM | [5127 2067   14  472]
07/10 06:09:27 AM | Valid: Time Spent: 4.311734s
07/10 06:09:27 AM | [0.31206611570247933]
07/10 06:09:30 AM | Model size = 1.547 MB
07/10 06:09:30 AM | Epoch 0 LR 0.05
07/10 06:09:32 AM | Train: [  1/600] Step 000/071 Loss: 1.080 Recall: 0.376 FA: 81 F1: 0.385455
07/10 06:09:32 AM | [34 81 88 53]
07/10 06:09:53 AM | Train: [  1/600] Step 050/071 Loss: 0.561 Recall: 0.873 FA: 19 F1: 0.858333
07/10 06:09:53 AM | [119  19  15 103]
07/10 06:10:02 AM | Train: [  1/600] Step 071/071 Loss: 0.515 Recall: 0.920 FA: 3 F1: 0.901961
07/10 06:10:02 AM | [21  3  2 23]
07/10 06:10:02 AM | Train: [  1/600] Final Recall 85.5001% FA 1570 F1: 84.4703%
07/10 06:10:02 AM | [7386 1570 1344 7925]
07/10 06:10:02 AM | Valid: [  1/600] Step 000/061 Loss: 0.328 Recall: 0.611 FA: 26 F1: 0.400000
07/10 06:10:02 AM | [212  26   7  11]
07/10 06:10:08 AM | Valid: [  1/600] Final Recall 66.0569% FA 811 F1: 39.9263%
07/10 06:10:08 AM | [6127  811  167  325]
07/10 06:10:08 AM | Valid: Time Spent: 5.430481s
07/10 06:10:08 AM | [0.3992628992628992]
