07/10 12:48:38 AM | 
07/10 02:03:16 AM | Train: [  1/600] Step 050/071 Loss: 0.550 Recall: 0.953 FA: 19 F1: 0.907063
07/10 02:03:16 AM | [109  19   6 122]
07/10 02:03:25 AM | Train: [  1/600] Step 071/071 Loss: 0.511 Recall: 0.821 FA: 3 F1: 0.851852
07/10 02:03:25 AM | [18  3  5 23]
07/10 02:03:25 AM | Train: [  1/600] Final Recall 85.9113% FA 1619 F1: 84.3780%
07/10 02:03:25 AM | [7471 1619 1287 7848]
07/10 02:03:25 AM | Valid: [  1/600] Step 000/061 Loss: 0.265 Recall: 0.562 FA: 21 F1: 0.391304
07/10 02:03:25 AM | [219  21   7   9]
07/10 02:03:29 AM | Valid: [  1/600] Final Recall 40.8367% FA 668 F1: 29.8182%
07/10 02:03:29 AM | [6510  668  297  205]
07/10 02:03:29 AM | Valid: Time Spent: 4.251960s
07/10 02:03:29 AM | [0.2981818181818182]
07/10 02:03:31 AM | Model size = 1.204 MB
07/10 02:03:31 AM | Epoch 0 LR 0.05
07/10 02:03:32 AM | Train: [  1/600] Step 000/071 Loss: 1.091 Recall: 0.508 FA: 84 F1: 0.464945
07/10 02:03:32 AM | [48 84 61 63]
07/10 02:03:48 AM | Train: [  1/600] Step 050/071 Loss: 0.612 Recall: 0.905 FA: 14 F1: 0.893617
07/10 02:03:48 AM | [126  14  11 105]
07/10 02:03:54 AM | Train: [  1/600] Step 071/071 Loss: 0.550 Recall: 1.000 FA: 0 F1: 1.000000
07/10 02:03:54 AM | [27  0  0 22]
07/10 02:03:54 AM | Train: [  1/600] Final Recall 84.4707% FA 1591 F1: 83.6882%
07/10 02:03:54 AM | [7490 1591 1420 7724]
07/10 02:03:54 AM | Valid: [  1/600] Step 000/061 Loss: 1.206 Recall: 0.737 FA: 48 F1: 0.345679
07/10 02:03:54 AM | [189  48   5  14]
07/10 02:03:58 AM | Valid: [  1/600] Final Recall 82.9787% FA 1437 F1: 33.9573%
07/10 02:03:58 AM | [5523 1437   80  390]
07/10 02:03:58 AM | Valid: Time Spent: 3.483066s
07/10 02:03:58 AM | [0.33957335655202436]
07/10 02:03:59 AM | Model size = 1.584 MB
07/10 02:03:59 AM | Epoch 0 LR 0.05
07/10 02:04:01 AM | Train: [  1/600] Step 000/071 Loss: 0.955 Recall: 0.716 FA: 90 F1: 0.574394
07/10 02:04:01 AM | [50 90 33 83]
07/10 02:04:25 AM | Train: [  1/600] Step 050/071 Loss: 0.621 Recall: 0.937 FA: 34 F1: 0.848921
07/10 02:04:25 AM | [ 96  34   8 118]
07/10 02:04:35 AM | Train: [  1/600] Step 071/071 Loss: 0.566 Recall: 0.815 FA: 2 F1: 0.862745
07/10 02:04:35 AM | [20  2  5 22]
07/10 02:04:35 AM | Train: [  1/600] Final Recall 85.0149% FA 1869 F1: 82.6898%
07/10 02:04:35 AM | [7287 1869 1359 7710]
07/10 02:04:36 AM | Valid: [  1/600] Step 000/061 Loss: 0.298 Recall: 0.167 FA: 7 F1: 0.214286
07/10 02:04:36 AM | [231   7  15   3]
07/10 02:04:42 AM | Valid: [  1/600] Final Recall 16.5975% FA 187 F1: 21.3618%
07/10 02:04:42 AM | [7011  187  402   80]
07/10 02:04:42 AM | Valid: Time Spent: 7.221071s
07/10 02:04:42 AM | [0.21361815754339117]
07/10 02:04:44 AM | Model size = 1.361 MB
07/10 02:04:44 AM | Epoch 0 LR 0.05
07/10 02:04:45 AM | Train: [  1/600] Step 000/071 Loss: 1.060 Recall: 0.475 FA: 73 F1: 0.474820
07/10 02:04:45 AM | [44 73 73 66]
07/10 02:05:05 AM | Train: [  1/600] Step 050/071 Loss: 0.703 Recall: 0.928 FA: 29 F1: 0.859259
07/10 02:05:05 AM | [102  29   9 116]
07/10 02:05:13 AM | Train: [  1/600] Step 071/071 Loss: 0.621 Recall: 0.960 FA: 3 F1: 0.923077
07/10 02:05:13 AM | [21  3  1 24]
07/10 02:05:13 AM | Train: [  1/600] Final Recall 82.0321% FA 1845 F1: 81.0914%
07/10 02:05:13 AM | [7286 1845 1634 7460]
07/10 02:05:13 AM | Valid: [  1/600] Step 000/061 Loss: 0.552 Recall: 0.882 FA: 56 F1: 0.340909
07/10 02:05:13 AM | [183  56   2  15]
07/10 02:05:19 AM | Valid: [  1/600] Final Recall 85.4871% FA 1571 F1: 34.3450%
07/10 02:05:19 AM | [5606 1571   73  430]
07/10 02:05:19 AM | Valid: Time Spent: 5.503748s
07/10 02:05:19 AM | [0.34345047923322686]
07/10 02:05:21 AM | Model size = 1.302 MB
07/10 02:05:21 AM | Epoch 0 LR 0.05
07/10 02:05:22 AM | Train: [  1/600] Step 000/071 Loss: 1.063 Recall: 0.508 FA: 94 F1: 0.448399
07/10 02:05:22 AM | [38 94 61 63]
07/10 02:05:40 AM | Train: [  1/600] Step 050/071 Loss: 0.564 Recall: 0.992 FA: 37 F1: 0.868056
07/10 02:05:40 AM | [ 93  37   1 125]
07/10 02:05:47 AM | Train: [  1/600] Step 071/071 Loss: 0.510 Recall: 0.929 FA: 3 F1: 0.912281
07/10 02:05:47 AM | [18  3  2 26]
07/10 02:05:48 AM | Train: [  1/600] Final Recall 86.0766% FA 1573 F1: 84.7209%
07/10 02:05:48 AM | [7466 1573 1279 7907]
07/10 02:05:48 AM | Valid: [  1/600] Step 000/061 Loss: 0.288 Recall: 0.750 FA: 29 F1: 0.421053
07/10 02:05:48 AM | [211  29   4  12]
07/10 02:05:53 AM | Valid: [  1/600] Final Recall 70.8245% FA 812 F1: 41.3580%
07/10 02:05:53 AM | [6145  812  138  335]
07/10 02:05:53 AM | Valid: Time Spent: 5.624666s
07/10 02:05:53 AM | [0.4135802469135802]
07/10 02:05:56 AM | Model size = 1.344 MB
07/10 02:05:56 AM | Epoch 0 LR 0.05
07/10 02:05:58 AM | Train: [  1/600] Step 000/071 Loss: 1.292 Recall: 0.271 FA: 35 F1: 0.345946
07/10 02:05:58 AM | [103  35  86  32]
07/10 02:06:17 AM | Train: [  1/600] Step 050/071 Loss: 0.622 Recall: 0.915 FA: 26 F1: 0.856000
07/10 02:06:17 AM | [113  26  10 107]
07/10 02:06:24 AM | Train: [  1/600] Step 071/071 Loss: 0.573 Recall: 0.826 FA: 0 F1: 0.904762
07/10 02:06:24 AM | [26  0  4 19]
07/10 02:06:24 AM | Train: [  1/600] Final Recall 84.6991% FA 1724 F1: 83.1027%
07/10 02:06:24 AM | [7495 1724 1378 7628]
07/10 02:06:24 AM | Valid: [  1/600] Step 000/061 Loss: 1.225 Recall: 0.750 FA: 77 F1: 0.131868
07/10 02:06:24 AM | [171  77   2   6]
07/10 02:06:29 AM | Valid: [  1/600] Final Recall 92.2311% FA 2553 F1: 26.3218%
07/10 02:06:29 AM | [4625 2553   39  463]
07/10 02:06:29 AM | Valid: Time Spent: 5.199153s
07/10 02:06:29 AM | [0.2632177373507675]
07/10 02:06:33 AM | Model size = 1.363 MB
07/10 02:06:33 AM | Epoch 0 LR 0.05
07/10 02:06:34 AM | Train: [  1/600] Step 000/071 Loss: 1.068 Recall: 0.355 FA: 86 F1: 0.346457
07/10 02:06:34 AM | [46 86 80 44]
07/10 02:06:53 AM | Train: [  1/600] Step 050/071 Loss: 0.549 Recall: 0.896 FA: 18 F1: 0.882353
07/10 02:06:53 AM | [104  18  14 120]
07/10 02:07:00 AM | Train: [  1/600] Step 071/071 Loss: 0.499 Recall: 1.000 FA: 5 F1: 0.905660
07/10 02:07:00 AM | [20  5  0 24]
07/10 02:07:00 AM | Train: [  1/600] Final Recall 85.1674% FA 1593 F1: 84.0989%
07/10 02:07:00 AM | [7463 1593 1360 7809]
07/10 02:07:00 AM | Valid: [  1/600] Step 000/061 Loss: 0.195 Recall: 0.632 FA: 18 F1: 0.489796
07/10 02:07:00 AM | [219  18   7  12]
07/10 02:07:06 AM | Valid: [  1/600] Final Recall 60.9603% FA 527 F1: 44.9923%
07/10 02:07:06 AM | [6424  527  187  292]
07/10 02:07:06 AM | Valid: Time Spent: 5.806541s
07/10 02:07:06 AM | [0.44992295839753466]
07/10 02:07:09 AM | Model size = 1.419 MB
07/10 02:07:09 AM | Epoch 0 LR 0.05
07/10 02:07:10 AM | Train: [  1/600] Step 000/071 Loss: 0.972 Recall: 0.479 FA: 33 F1: 0.560976
07/10 02:07:10 AM | [79 33 75 69]
07/10 02:07:30 AM | Train: [  1/600] Step 050/071 Loss: 0.617 Recall: 0.939 FA: 29 F1: 0.870175
07/10 02:07:30 AM | [ 95  29   8 124]
07/10 02:07:37 AM | Train: [  1/600] Step 071/071 Loss: 0.575 Recall: 0.893 FA: 4 F1: 0.877193
07/10 02:07:37 AM | [17  4  3 25]
07/10 02:07:37 AM | Train: [  1/600] Final Recall 84.5090% FA 1812 F1: 82.7568%
07/10 02:07:37 AM | [7227 1812 1423 7763]
07/10 02:07:37 AM | Valid: [  1/600] Step 000/061 Loss: 0.185 Recall: 0.000 FA: 0 F1: 0.000000
07/10 02:07:37 AM | [239   0  17   0]
07/10 02:07:41 AM | Valid: [  1/600] Final Recall 2.2088% FA 12 F1: 4.2226%
07/10 02:07:41 AM | [7170   12  487   11]
07/10 02:07:41 AM | Valid: Time Spent: 3.845734s
07/10 02:07:41 AM | [0.042226487523992315]
07/10 02:07:42 AM | Model size = 1.406 MB
07/10 02:07:42 AM | Epoch 0 LR 0.05
07/10 02:07:43 AM | Train: [  1/600] Step 000/071 Loss: 0.953 Recall: 0.638 FA: 59 F1: 0.610294
07/10 02:07:43 AM | [67 59 47 83]
07/10 02:08:01 AM | Train: [  1/600] Step 050/071 Loss: 0.544 Recall: 0.887 FA: 25 F1: 0.842975
07/10 02:08:01 AM | [116  25  13 102]
07/10 02:08:10 AM | Train: [  1/600] Step 071/071 Loss: 0.492 Recall: 0.952 FA: 5 F1: 0.869565
07/10 02:08:10 AM | [23  5  1 20]
07/10 02:08:10 AM | Train: [  1/600] Final Recall 85.5716% FA 1469 F1: 84.8547%
07/10 02:08:10 AM | [7642 1469 1315 7799]
07/10 02:08:10 AM | Valid: [  1/600] Step 000/061 Loss: 0.313 Recall: 0.375 FA: 23 F1: 0.266667
07/10 02:08:10 AM | [217  23  10   6]
07/10 02:08:15 AM | Valid: [  1/600] Final Recall 59.0308% FA 630 F1: 39.6450%
07/10 02:08:15 AM | [6346  630  186  268]
07/10 02:08:15 AM | Valid: Time Spent: 5.410714s
07/10 02:08:15 AM | [0.39644970414201186]
07/10 02:08:17 AM | Model size = 1.238 MB
07/10 02:08:17 AM | Epoch 0 LR 0.05
07/10 02:08:18 AM | Train: [  1/600] Step 000/071 Loss: 1.123 Recall: 0.344 FA: 59 F1: 0.376682
07/10 02:08:18 AM | [75 59 80 42]
07/10 02:08:35 AM | Train: [  1/600] Step 050/071 Loss: 0.595 Recall: 0.905 FA: 18 F1: 0.883721
07/10 02:08:35 AM | [112  18  12 114]
07/10 02:08:42 AM | Train: [  1/600] Step 071/071 Loss: 0.562 Recall: 0.895 FA: 10 F1: 0.739130
07/10 02:08:42 AM | [20 10  2 17]
07/10 02:08:42 AM | Train: [  1/600] Final Recall 84.8237% FA 1646 F1: 83.6546%
07/10 02:08:42 AM | [7420 1646 1390 7769]
07/10 02:08:43 AM | Valid: [  1/600] Step 000/061 Loss: 0.396 Recall: 0.524 FA: 37 F1: 0.318841
07/10 02:08:43 AM | [198  37  10  11]
07/10 02:08:47 AM | Valid: [  1/600] Final Recall 67.3956% FA 998 F1: 36.8478%
07/10 02:08:47 AM | [6179  998  164  339]
07/10 02:08:47 AM | Valid: Time Spent: 4.731467s
07/10 02:08:47 AM | [0.3684782608695652]
07/10 02:08:50 AM | Model size = 1.481 MB
07/10 02:08:50 AM | Epoch 0 LR 0.05
07/10 02:08:52 AM | Train: [  1/600] Step 000/071 Loss: 1.010 Recall: 0.512 FA: 45 F1: 0.547009
07/10 02:08:52 AM | [86 45 61 64]
07/10 02:09:14 AM | Train: [  1/600] Step 050/071 Loss: 0.567 Recall: 0.911 FA: 15 F1: 0.896825
07/10 02:09:14 AM | [117  15  11 113]
07/10 02:09:24 AM | Train: [  1/600] Step 071/071 Loss: 0.517 Recall: 0.714 FA: 1 F1: 0.816327
07/10 02:09:24 AM | [20  1  8 20]
07/10 02:09:24 AM | Train: [  1/600] Final Recall 84.3026% FA 1521 F1: 83.8198%
07/10 02:09:24 AM | [7677 1521 1417 7610]
07/10 02:09:24 AM | Valid: [  1/600] Step 000/061 Loss: 0.573 Recall: 1.000 FA: 43 F1: 0.271186
07/10 02:09:24 AM | [205  43   0   8]
07/10 02:09:29 AM | Valid: [  1/600] Final Recall 84.4681% FA 1070 F1: 40.9912%
07/10 02:09:29 AM | [5890 1070   73  397]
07/10 02:09:29 AM | Valid: Time Spent: 5.810438s
07/10 02:09:29 AM | [0.40991223541559113]
07/10 02:09:31 AM | Model size = 1.463 MB
07/10 02:09:31 AM | Epoch 0 LR 0.05
07/10 02:09:32 AM | Train: [  1/600] Step 000/071 Loss: 1.067 Recall: 0.395 FA: 59 F1: 0.426778
07/10 02:09:32 AM | [68 59 78 51]
07/10 02:09:53 AM | Train: [  1/600] Step 050/071 Loss: 0.600 Recall: 0.908 FA: 20 F1: 0.874494
07/10 02:09:53 AM | [117  20  11 108]
07/10 02:10:03 AM | Train: [  1/600] Step 071/071 Loss: 0.546 Recall: 0.917 FA: 4 F1: 0.880000
07/10 02:10:03 AM | [21  4  2 22]
07/10 02:10:03 AM | Train: [  1/600] Final Recall 84.8334% FA 1701 F1: 83.3071%
07/10 02:10:03 AM | [7491 1701 1370 7663]
07/10 02:10:03 AM | Valid: [  1/600] Step 000/061 Loss: 0.135 Recall: 0.143 FA: 4 F1: 0.200000
07/10 02:10:03 AM | [238   4  12   2]
07/10 02:10:07 AM | Valid: [  1/600] Final Recall 11.0680% FA 72 F1: 17.7019%
07/10 02:10:07 AM | [7093   72  458   57]
07/10 02:10:07 AM | Valid: Time Spent: 4.556252s
07/10 02:10:07 AM | [0.17701863354037267]
07/10 02:10:09 AM | Model size = 1.415 MB
07/10 02:10:09 AM | Epoch 0 LR 0.05
07/10 02:10:10 AM | Train: [  1/600] Step 000/071 Loss: 0.976 Recall: 0.621 FA: 45 F1: 0.618026
07/10 02:10:10 AM | [95 45 44 72]
07/10 02:10:33 AM | Train: [  1/600] Step 050/071 Loss: 0.525 Recall: 0.976 FA: 31 F1: 0.876812
07/10 02:10:33 AM | [101  31   3 121]
07/10 02:10:42 AM | Train: [  1/600] Step 071/071 Loss: 0.484 Recall: 0.903 FA: 2 F1: 0.918033
07/10 02:10:42 AM | [16  2  3 28]
07/10 02:10:42 AM | Train: [  1/600] Final Recall 85.7692% FA 1432 F1: 85.1284%
07/10 02:10:42 AM | [7693 1432 1295 7805]
07/10 02:10:42 AM | Valid: [  1/600] Step 000/061 Loss: 0.312 Recall: 0.667 FA: 25 F1: 0.466667
07/10 02:10:42 AM | [210  25   7  14]
07/10 02:10:49 AM | Valid: [  1/600] Final Recall 69.7105% FA 739 F1: 41.7055%
07/10 02:10:49 AM | [6242  739  136  313]
07/10 02:10:49 AM | Valid: Time Spent: 6.959573s
07/10 02:10:49 AM | [0.4170552964690207]
07/10 02:10:52 AM | Model size = 1.300 MB
07/10 02:10:52 AM | Epoch 0 LR 0.05
07/10 02:10:54 AM | Train: [  1/600] Step 000/071 Loss: 1.054 Recall: 0.417 FA: 90 F1: 0.384615
07/10 02:10:54 AM | [46 90 70 50]
07/10 02:11:13 AM | Train: [  1/600] Step 050/071 Loss: 0.589 Recall: 0.790 FA: 10 F1: 0.844828
07/10 02:11:13 AM | [122  10  26  98]
07/10 02:11:22 AM | Train: [  1/600] Step 071/071 Loss: 0.553 Recall: 0.793 FA: 2 F1: 0.851852
07/10 02:11:22 AM | [18  2  6 23]
07/10 02:11:22 AM | Train: [  1/600] Final Recall 83.4043% FA 1570 F1: 83.1773%
07/10 02:11:22 AM | [7496 1570 1520 7639]
07/10 02:11:23 AM | Valid: [  1/600] Step 000/061 Loss: 1.044 Recall: 1.000 FA: 72 F1: 0.280000
07/10 02:11:23 AM | [170  72   0  14]
07/10 02:11:27 AM | Valid: [  1/600] Final Recall 88.6905% FA 2074 F1: 29.5537%
07/10 02:11:27 AM | [5102 2074   57  447]
07/10 02:11:27 AM | Valid: Time Spent: 4.498087s
07/10 02:11:27 AM | [0.2955371900826446]
07/10 02:11:29 AM | Model size = 1.368 MB
07/10 02:11:29 AM | Epoch 0 LR 0.05
07/10 02:11:30 AM | Train: [  1/600] Step 000/071 Loss: 1.107 Recall: 0.455 FA: 108 F1: 0.376384
07/10 02:11:30 AM | [ 36 108  61  51]
07/10 02:11:50 AM | Train: [  1/600] Step 050/071 Loss: 0.597 Recall: 0.914 FA: 13 F1: 0.910394
07/10 02:11:50 AM | [104  13  12 127]
07/10 02:11:59 AM | Train: [  1/600] Step 071/071 Loss: 0.552 Recall: 0.786 FA: 0 F1: 0.880000
07/10 02:11:59 AM | [21  0  6 22]
07/10 02:11:59 AM | Train: [  1/600] Final Recall 84.8475% FA 1759 F1: 83.1237%
07/10 02:11:59 AM | [7352 1759 1381 7733]
07/10 02:11:59 AM | Valid: [  1/600] Step 000/061 Loss: 0.305 Recall: 0.650 FA: 22 F1: 0.472727
07/10 02:11:59 AM | [214  22   7  13]
07/10 02:12:04 AM | Valid: [  1/600] Final Recall 67.0860% FA 784 F1: 40.4807%
07/10 02:12:04 AM | [6169  784  157  320]
07/10 02:12:04 AM | Valid: Time Spent: 5.135009s
07/10 02:12:04 AM | [0.40480708412397215]
07/10 02:12:06 AM | Model size = 1.668 MB
07/10 02:12:06 AM | Epoch 0 LR 0.05
07/10 02:12:07 AM | Train: [  1/600] Step 000/071 Loss: 0.965 Recall: 0.464 FA: 30 F1: 0.544601
07/10 02:12:07 AM | [101  30  67  58]
07/10 02:12:32 AM | Train: [  1/600] Step 050/071 Loss: 0.562 Recall: 0.829 FA: 15 F1: 0.852590
07/10 02:12:32 AM | [112  15  22 107]
07/10 02:12:42 AM | Train: [  1/600] Step 071/071 Loss: 0.519 Recall: 0.913 FA: 4 F1: 0.875000
07/10 02:12:42 AM | [22  4  2 21]
07/10 02:12:42 AM | Train: [  1/600] Final Recall 84.9419% FA 1609 F1: 83.8566%
07/10 02:12:42 AM | [7498 1609 1373 7745]
07/10 02:12:43 AM | Valid: [  1/600] Step 000/061 Loss: 0.397 Recall: 0.938 FA: 33 F1: 0.468750
07/10 02:12:43 AM | [207  33   1  15]
07/10 02:12:48 AM | Valid: [  1/600] Final Recall 74.0125% FA 1093 F1: 36.8912%
07/10 02:12:48 AM | [6106 1093  125  356]
07/10 02:12:48 AM | Valid: Time Spent: 5.563122s
07/10 02:12:48 AM | [0.36891191709844556]
07/10 02:12:50 AM | Model size = 1.604 MB
07/10 02:12:50 AM | Epoch 0 LR 0.05
07/10 02:12:51 AM | Train: [  1/600] Step 000/071 Loss: 1.014 Recall: 0.277 FA: 46 F1: 0.339623
07/10 02:12:51 AM | [80 46 94 36]
07/10 02:13:14 AM | Train: [  1/600] Step 050/071 Loss: 0.564 Recall: 0.908 FA: 22 F1: 0.867470
07/10 02:13:14 AM | [115  22  11 108]
07/10 02:13:23 AM | Train: [  1/600] Step 071/071 Loss: 0.525 Recall: 0.917 FA: 7 F1: 0.830189
07/10 02:13:23 AM | [18  7  2 22]
07/10 02:13:23 AM | Train: [  1/600] Final Recall 83.9758% FA 1585 F1: 83.3789%
07/10 02:13:23 AM | [7560 1585 1455 7625]
07/10 02:13:23 AM | Valid: [  1/600] Step 000/061 Loss: 0.305 Recall: 0.227 FA: 5 F1: 0.312500
07/10 02:13:23 AM | [229   5  17   5]
07/10 02:13:29 AM | Valid: [  1/600] Final Recall 32.7696% FA 335 F1: 32.1911%
07/10 02:13:29 AM | [6622  335  318  155]
07/10 02:13:29 AM | Valid: Time Spent: 6.049818s
07/10 02:13:29 AM | [0.3219106957424715]
07/10 02:13:32 AM | Model size = 1.370 MB
07/10 02:13:32 AM | Epoch 0 LR 0.05
07/10 02:13:34 AM | Train: [  1/600] Step 000/071 Loss: 0.992 Recall: 0.482 FA: 74 F1: 0.476534
07/10 02:13:34 AM | [45 74 71 66]
07/10 02:13:52 AM | Train: [  1/600] Step 050/071 Loss: 0.549 Recall: 0.961 FA: 28 F1: 0.882562
07/10 02:13:52 AM | [ 99  28   5 124]
07/10 02:14:00 AM | Train: [  1/600] Step 071/071 Loss: 0.504 Recall: 0.920 FA: 1 F1: 0.938776
07/10 02:14:00 AM | [23  1  2 23]
07/10 02:14:00 AM | Train: [  1/600] Final Recall 86.4324% FA 1569 F1: 84.9444%
07/10 02:14:00 AM | [7465 1569 1247 7944]
07/10 02:14:00 AM | Valid: [  1/600] Step 000/061 Loss: 0.490 Recall: 0.600 FA: 24 F1: 0.375000
07/10 02:14:00 AM | [217  24   6   9]
07/10 02:14:04 AM | Valid: [  1/600] Final Recall 65.3144% FA 722 F1: 41.8998%
07/10 02:14:04 AM | [6465  722  171  322]
07/10 02:14:04 AM | Valid: Time Spent: 4.340233s
07/10 02:14:04 AM | [0.41899804814573843]
07/10 02:14:06 AM | Model size = 1.560 MB
07/10 02:14:06 AM | Epoch 0 LR 0.05
07/10 02:14:07 AM | Train: [  1/600] Step 000/071 Loss: 1.021 Recall: 0.325 FA: 87 F1: 0.317073
07/10 02:14:07 AM | [49 87 81 39]
07/10 02:14:30 AM | Train: [  1/600] Step 050/071 Loss: 0.575 Recall: 0.717 FA: 4 F1: 0.821577
07/10 02:14:30 AM | [114   4  39  99]
07/10 02:14:38 AM | Train: [  1/600] Step 071/071 Loss: 0.526 Recall: 0.857 FA: 1 F1: 0.905660
07/10 02:14:38 AM | [20  1  4 24]
07/10 02:14:39 AM | Train: [  1/600] Final Recall 83.6782% FA 1630 F1: 82.9667%
07/10 02:14:39 AM | [7558 1630 1475 7562]
07/10 02:14:39 AM | Valid: [  1/600] Step 000/061 Loss: 0.456 Recall: 0.579 FA: 31 F1: 0.360656
07/10 02:14:39 AM | [206  31   8  11]
07/10 02:14:44 AM | Valid: [  1/600] Final Recall 64.4820% FA 777 F1: 39.2283%
07/10 02:14:44 AM | [6180  777  168  305]
07/10 02:14:44 AM | Valid: Time Spent: 5.520867s
07/10 02:14:44 AM | [0.39228295819935693]
07/10 02:14:46 AM | Model size = 1.423 MB
07/10 02:14:46 AM | Epoch 0 LR 0.05
07/10 02:14:47 AM | Train: [  1/600] Step 000/071 Loss: 1.003 Recall: 0.625 FA: 91 F1: 0.524476
07/10 02:14:47 AM | [45 91 45 75]
07/10 02:15:05 AM | Train: [  1/600] Step 050/071 Loss: 0.576 Recall: 0.883 FA: 15 F1: 0.886447
07/10 02:15:05 AM | [104  15  16 121]
07/10 02:15:13 AM | Train: [  1/600] Step 071/071 Loss: 0.530 Recall: 0.920 FA: 2 F1: 0.920000
07/10 02:15:13 AM | [22  2  2 23]
07/10 02:15:13 AM | Train: [  1/600] Final Recall 84.9923% FA 1677 F1: 83.5647%
07/10 02:15:13 AM | [7446 1677 1366 7736]
07/10 02:15:14 AM | Valid: [  1/600] Step 000/061 Loss: 1.019 Recall: 1.000 FA: 70 F1: 0.375000
07/10 02:15:14 AM | [165  70   0  21]
07/10 02:15:18 AM | Valid: [  1/600] Final Recall 90.7843% FA 2397 F1: 27.4777%
07/10 02:15:18 AM | [4773 2397   47  463]
07/10 02:15:18 AM | Valid: Time Spent: 4.135685s
07/10 02:15:18 AM | [0.2747774480712166]
07/10 02:15:19 AM | Model size = 1.369 MB
07/10 02:15:19 AM | Epoch 0 LR 0.05
07/10 02:15:21 AM | Train: [  1/600] Step 000/071 Loss: 0.988 Recall: 0.754 FA: 88 F1: 0.620253
07/10 02:15:21 AM | [38 88 32 98]
07/10 02:15:39 AM | Train: [  1/600] Step 050/071 Loss: 0.553 Recall: 0.866 FA: 10 F1: 0.892308
07/10 02:15:39 AM | [112  10  18 116]
07/10 02:15:47 AM | Train: [  1/600] Step 071/071 Loss: 0.513 Recall: 0.842 FA: 5 F1: 0.800000
07/10 02:15:47 AM | [25  5  3 16]
07/10 02:15:47 AM | Train: [  1/600] Final Recall 86.2114% FA 1569 F1: 84.7780%
07/10 02:15:47 AM | [7518 1569 1260 7878]
07/10 02:15:48 AM | Valid: [  1/600] Step 000/061 Loss: 1.130 Recall: 0.950 FA: 81 F1: 0.316667
07/10 02:15:48 AM | [155  81   1  19]
07/10 02:15:52 AM | Valid: [  1/600] Final Recall 93.0886% FA 2163 F1: 28.1976%
07/10 02:15:52 AM | [4804 2163   32  431]
07/10 02:15:52 AM | Valid: Time Spent: 4.989479s
07/10 02:15:52 AM | [0.28197579326136735]
07/10 02:15:54 AM | Model size = 1.380 MB
07/10 02:15:54 AM | Epoch 0 LR 0.05
07/10 02:15:55 AM | Train: [  1/600] Step 000/071 Loss: 0.996 Recall: 0.508 FA: 58 F1: 0.512397
07/10 02:15:55 AM | [76 58 60 62]
07/10 02:16:14 AM | Train: [  1/600] Step 050/071 Loss: 0.588 Recall: 0.897 FA: 26 F1: 0.846774
07/10 02:16:14 AM | [113  26  12 105]
07/10 02:16:23 AM | Train: [  1/600] Step 071/071 Loss: 0.549 Recall: 0.958 FA: 2 F1: 0.938776
07/10 02:16:23 AM | [23  2  1 23]
07/10 02:16:23 AM | Train: [  1/600] Final Recall 84.1983% FA 1657 F1: 83.1607%
07/10 02:16:23 AM | [7512 1657 1431 7625]
07/10 02:16:23 AM | Valid: [  1/600] Step 000/061 Loss: 1.511 Recall: 1.000 FA: 97 F1: 0.340136
07/10 02:16:23 AM | [134  97   0  25]
07/10 02:16:27 AM | Valid: [  1/600] Final Recall 95.6436% FA 2889 F1: 24.9162%
07/10 02:16:27 AM | [4286 2889   22  483]
07/10 02:16:27 AM | Valid: Time Spent: 4.201319s
07/10 02:16:27 AM | [0.24916172298168685]
07/10 02:16:29 AM | Model size = 1.478 MB
07/10 02:16:29 AM | Epoch 0 LR 0.05
07/10 02:16:30 AM | Train: [  1/600] Step 000/071 Loss: 1.144 Recall: 0.469 FA: 97 F1: 0.421053
07/10 02:16:30 AM | [31 97 68 60]
07/10 02:16:51 AM | Train: [  1/600] Step 050/071 Loss: 0.597 Recall: 0.864 FA: 25 F1: 0.837209
07/10 02:16:51 AM | [106  25  17 108]
07/10 02:16:59 AM | Train: [  1/600] Step 071/071 Loss: 0.552 Recall: 0.850 FA: 4 F1: 0.829268
07/10 02:16:59 AM | [25  4  3 17]
07/10 02:16:59 AM | Train: [  1/600] Final Recall 84.8711% FA 1584 F1: 83.9273%
07/10 02:16:59 AM | [7526 1584 1379 7736]
07/10 02:17:00 AM | Valid: [  1/600] Step 000/061 Loss: 0.424 Recall: 0.667 FA: 21 F1: 0.434783
07/10 02:17:00 AM | [220  21   5  10]
07/10 02:17:06 AM | Valid: [  1/600] Final Recall 60.7143% FA 624 F1: 41.6127%
07/10 02:17:06 AM | [6330  624  187  289]
07/10 02:17:06 AM | Valid: Time Spent: 6.683656s
07/10 02:17:06 AM | [0.41612670986321093]
07/10 02:17:09 AM | Model size = 1.230 MB
07/10 02:17:09 AM | Epoch 0 LR 0.05
07/10 02:17:10 AM | Train: [  1/600] Step 000/071 Loss: 1.062 Recall: 0.446 FA: 71 F1: 0.447876
07/10 02:17:10 AM | [55 71 72 58]
07/10 02:17:27 AM | Train: [  1/600] Step 050/071 Loss: 0.654 Recall: 0.756 FA: 11 F1: 0.820513
07/10 02:17:27 AM | [118  11  31  96]
07/10 02:17:34 AM | Train: [  1/600] Step 071/071 Loss: 0.605 Recall: 0.857 FA: 3 F1: 0.872727
07/10 02:17:34 AM | [18  3  4 24]
07/10 02:17:34 AM | Train: [  1/600] Final Recall 81.8683% FA 1753 F1: 81.3792%
07/10 02:17:34 AM | [7405 1753 1644 7423]
